Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51855.535087	-720.331364
0.0000000100	-51851.064164	-720.097557
0.0000000200	-51822.651871	-719.782438
0.0000000300	-51773.849849	-719.520764
0.0000000400	-51713.323537	-719.354521
0.0000000500	-51639.347173	-719.199139
0.0000000600	-51548.098639	-718.872097
0.0000000700	-51442.707040	-718.175193
0.0000000800	-51322.567931	-716.994035
0.0000000900	-51183.683055	-715.366990
0.0000001000	-51021.620080	-713.487528
0.0000001100	-50821.220503	-711.634268
0.0000001200	-50592.370201	-710.057859
0.0000001300	-50353.627255	-708.876306
0.0000001400	-50097.307032	-708.028735
0.0000001500	-49824.606878	-707.311532
0.0000001600	-49543.540619	-706.482000
0.0000001700	-49239.807363	-705.381365
0.0000001800	-48905.533795	-704.017606
0.0000001900	-48564.519775	-702.565479
0.0000002000	-48213.578483	-701.279158
0.0000002100	-47836.570610	-700.354706
0.0000002200	-47449.511271	-699.805307
0.0000002300	-47048.579345	-699.409209
0.0000002400	-46623.471198	-698.759276
0.0000002500	-46191.012383	-697.397781
0.0000002600	-45747.810085	-694.981254
0.0000002700	-45281.018696	-691.405796
0.0000002800	-44801.633866	-686.839901
0.0000002900	-44313.161061	-681.651938
0.0000003000	-43799.197263	-676.264721
0.0000003100	-43260.193864	-670.999567
0.0000003200	-42710.299701	-665.973982
0.0000003300	-42145.241265	-661.090691
0.0000003400	-41564.442969	-656.114164
0.0000003500	-40969.208043	-650.793492
0.0000003600	-40357.810723	-644.973928
0.0000003700	-39736.931751	-638.649857
0.0000003800	-39108.508657	-631.942863
0.0000003900	-38468.525870	-625.024190
0.0000004000	-37806.838579	-618.024491
0.0000004100	-37123.628696	-610.975127
0.0000004200	-36427.050561	-603.805553
0.0000004300	-35721.695329	-596.391665
0.0000004400	-35006.606279	-588.625376
0.0000004500	-34279.370406	-580.467928
0.0000004600	-33538.220548	-571.960964
0.0000004700	-32785.816105	-563.193147
0.0000004800	-32021.975166	-554.243339
0.0000004900	-31245.928691	-545.132197
0.0000005000	-30464.287165	-535.807814
0.0000005100	-29675.565450	-526.171748
0.0000005200	-28875.289812	-516.130039
0.0000005300	-28056.855539	-505.641082
0.0000005400	-27219.663956	-494.734677
0.0000005500	-26369.215775	-483.492460
0.0000005600	-25510.994390	-472.000624
0.0000005700	-24648.763207	-460.300260
0.0000005800	-23783.408691	-448.361643
0.0000005900	-22907.727454	-436.095919
0.0000006000	-22017.075399	-423.398031
0.0000006100	-21117.822387	-410.198475
0.0000006200	-20211.847235	-396.497102
0.0000006300	-19298.322188	-382.361596
0.0000006400	-18378.262683	-367.891537
0.0000006500	-17454.081725	-353.166480
0.0000006600	-16528.709192	-338.204438
0.0000006700	-15598.622303	-322.951555
0.0000006800	-14662.053898	-307.307747
0.0000006900	-13721.182129	-291.175032
0.0000007000	-12776.594125	-274.504209
0.0000007100	-11827.403421	-257.317012
0.0000007200	-10871.320209	-239.693700
0.0000007300	-9908.520628	-221.733474
0.0000007400	-8948.556586	-203.508297
0.0000007500	-7983.455655	-185.033090
0.0000007600	-7008.257084	-166.266158
0.0000007700	-6030.833190	-147.138090
0.0000007800	-5051.765332	-127.593393
0.0000007900	-4071.276819	-107.623775
0.0000008000	-3088.786293	-87.277574
0.0000008100	-2101.041450	-66.642940
0.0000008200	-1109.885482	-45.815948
0.0000008300	-119.445614	-24.871821
0.0000008400	871.058740	-3.854504
0.0000008500	1861.803717	17.211025
0.0000008600	2850.423482	38.292129
0.0000008700	3832.790811	59.323822
0.0000008800	4815.046486	80.201206
0.0000008900	5800.478435	100.794897
0.0000009000	6782.552199	120.982995
0.0000009100	7761.385204	140.684191
0.0000009200	8735.498083	159.875846
0.0000009300	9700.528758	178.588402
0.0000009400	10658.719867	196.879318
0.0000009500	11610.664310	214.799635
0.0000009600	12557.125358	232.369213
0.0000009700	13499.582378	249.571470
0.0000009800	14441.393556	266.367969
0.0000009900	15378.243983	282.723230
0.0000010000	16304.004420	298.625691
0.0000010100	17221.698090	314.093893
0.0000010200	18140.465908	329.165691
0.0000010300	19055.799515	343.877604
0.0000010400	19962.344482	358.246411
0.0000010500	20864.415718	372.263171
0.0000010600	21761.414549	385.902437
0.0000010700	22649.859593	399.140768
0.0000010800	23524.566791	411.973548
0.0000010900	24389.440060	424.420374
0.0000011000	25252.311315	436.515996
0.0000011100	26113.174784	448.292122
0.0000011200	26969.024562	459.760711
0.0000011300	27811.952704	470.908564
0.0000011400	28634.532514	481.706687
0.0000011500	29436.845791	492.129502
0.0000011600	30226.665738	502.173233
0.0000011700	31010.884864	511.863028
0.0000011800	31792.162568	521.244454
0.0000011900	32561.992233	530.363647
0.0000012000	33316.786594	539.246850
0.0000012100	34063.514187	547.890616
0.0000012200	34799.093078	556.268253
0.0000012300	35518.216010	564.349183
0.0000012400	36225.086236	572.120585
0.0000012500	36927.247879	579.599226
0.0000012600	37618.313760	586.826553
0.0000012700	38291.039095	593.849329
0.0000012800	38946.257408	600.696233
0.0000012900	39584.027413	607.363438
0.0000013000	40208.951810	613.817616
0.0000013100	40822.909415	620.015353
0.0000013200	41423.422740	625.928842
0.0000013300	42009.845940	631.563822
0.0000013400	42581.944164	636.959555
0.0000013500	43139.541273	642.170193
0.0000013600	43684.756707	647.237228
0.0000013700	44219.011121	652.168003
0.0000013800	44732.559153	656.932540
0.0000013900	45220.574794	661.481278
0.0000014000	45689.973637	665.774820
0.0000014100	46146.168824	669.809687
0.0000014200	46584.851217	673.625500
0.0000014300	47006.378867	677.288499
0.0000014400	47412.759559	680.859075
0.0000014500	47805.349463	684.360200
0.0000014600	48185.264127	687.763999
0.0000014700	48545.587956	691.004754
0.0000014800	48887.764693	694.012671
0.0000014900	49215.563512	696.751174
0.0000015000	49528.550336	699.237765
0.0000015100	49818.840307	701.536450
0.0000015200	50086.439198	703.724594
0.0000015300	50340.129876	705.851175
0.0000015400	50580.675609	707.908957
0.0000015500	50803.937629	709.836719
0.0000015600	50996.295517	711.552152
0.0000015700	51158.893677	712.999208
0.0000015800	51308.182297	714.184702
0.0000015900	51444.197004	715.183064
0.0000016000	51561.284033	716.103986
0.0000016100	51659.102651	717.037477
0.0000016200	51740.412369	718.004197
0.0000016300	51809.815887	718.938304
0.0000016400	51862.111831	719.714765
0.0000016500	51884.801100	720.210314
0.0000016600	51883.219809	720.368501
0.0000016700	51871.922015	720.234740
0.0000016800	51846.228988	719.940328
0.0000016900	51803.146365	719.639445
0.0000017000	51743.613555	719.428050
0.0000017100	51667.571845	719.285351
0.0000017200	51582.289107	719.070294
0.0000017300	51492.526865	718.580061
0.0000017400	51385.592566	717.646734
0.0000017500	51254.658184	716.227289
0.0000017600	51103.210875	714.442165
0.0000017700	50913.004430	712.539896
0.0000017800	50681.190771	710.800048
0.0000017900	50439.278476	709.417352
0.0000018000	50195.757843	708.421129
0.0000018100	49927.110038	707.669585
0.0000018200	49654.375410	706.924001
0.0000018300	49391.815446	705.969444
0.0000018400	49083.504724	704.724715
0.0000018500	48738.998931	703.287058
0.0000018600	48405.072025	701.886286
0.0000018700	48044.551119	700.765507
0.0000018800	47661.320821	700.041553
0.0000018900	47283.344838	699.610463
0.0000019000	46877.841218	699.145350
0.0000019100	46446.904321	698.193443
0.0000019200	45998.395918	696.334424
0.0000019300	45525.411958	693.333875
0.0000019400	45039.235884	689.226833
0.0000019500	44543.519445	684.296580
0.0000019600	44034.470380	678.959182
0.0000019700	43503.476188	673.604153
0.0000019800	42956.636254	668.458412
0.0000019900	42399.128864	663.527381
0.0000020000	41828.658441	658.630906
0.0000020100	41248.865191	653.509758
0.0000020200	40648.899747	647.950014
0.0000020300	40025.474182	641.869611
0.0000020400	39388.792018	635.333572
0.0000020500	38741.853390	628.499937
0.0000020600	38080.167252	621.529857
0.0000020700	37402.570887	614.508409
0.0000020800	36707.579154	607.412673
0.0000020900	35997.323038	600.137068
0.0000021000	35280.473750	592.556987
0.0000021100	34557.841730	584.594624
0.0000021200	33828.311430	576.253070
0.0000021300	33081.790983	567.603817
0.0000021400	32313.929854	558.737962
0.0000021500	31528.502990	549.709603
0.0000021600	30729.578904	540.502261
0.0000021700	29922.470624	531.035370
0.0000021800	29106.162715	521.205836
0.0000021900	28282.070059	510.941231
0.0000022000	27448.783545	500.235702
0.0000022100	26609.778783	489.149622
0.0000022200	25764.815149	477.773648
0.0000022300	24904.933638	466.176654
0.0000022400	24034.684008	454.365294
0.0000022500	23158.598705	442.276488
0.0000022600	22275.849974	429.806716
0.0000022700	21391.874042	416.862771
0.0000022800	20507.246495	403.407592
0.0000022900	19611.341277	389.477546
0.0000023000	18699.637486	375.162343
0.0000023100	17779.285568	360.558009
0.0000023200	16854.325178	345.716903
0.0000023300	15924.239442	330.620033
0.0000023400	14989.204499	315.185309
0.0000023500	14051.157878	299.307144
0.0000023600	13109.694359	282.907212
0.0000023700	12162.982296	265.971141
0.0000023800	11211.438453	248.553545
0.0000023900	10259.548103	230.750087
0.0000024000	9309.841677	212.651579
0.0000024100	8353.219657	194.303453
0.0000024200	7384.045594	175.690256
0.0000024300	6412.934002	156.751540
0.0000024400	5438.217831	137.419693
0.0000024500	4457.372420	117.659921
0.0000024600	3483.325178	97.492829
0.0000024700	2515.049125	76.990095
0.0000024800	1544.994368	56.248062
0.0000024900	571.223376	35.355088
0.0000025000	-407.032891	14.370583
0.0000025100	-1389.287414	-6.673753
0.0000025200	-2374.606555	-27.752734
0.0000025300	-3359.039231	-48.819844
0.0000025400	-4334.325217	-69.789641
0.0000025500	-5310.215649	-90.541733
0.0000025600	-6286.928063	-110.945997
0.0000025700	-7252.715083	-130.897302
0.0000025800	-8211.086949	-150.342823
0.0000025900	-9166.106403	-169.288657
0.0000026000	-10116.752237	-187.782856
0.0000026100	-11062.390150	-205.883659
0.0000026200	-12002.662094	-223.628537
0.0000026300	-12936.980938	-241.018421
0.0000026400	-13869.773244	-258.023025
0.0000026500	-14801.913935	-274.602198
0.0000026600	-15732.581029	-290.730555
0.0000026700	-16658.651195	-306.411939
0.0000026800	-17579.942520	-321.676771
0.0000026900	-18494.858211	-336.564974
0.0000027000	-19403.122018	-351.104891
0.0000027100	-20304.657913	-365.300196
0.0000027200	-21193.982500	-379.131737
0.0000027300	-22077.723580	-392.572585
0.0000027400	-22957.689713	-405.607154
0.0000027500	-23832.348590	-418.243197
0.0000027600	-24703.942846	-430.509801
0.0000027700	-25567.570446	-442.442649
0.0000027800	-26421.828049	-454.065135
0.0000027900	-27267.948627	-465.376371
0.0000028000	-28103.748257	-476.353269
0.0000028100	-28924.395157	-486.965913
0.0000028200	-29731.720974	-497.197835
0.0000028300	-30533.868503	-507.059804
0.0000028400	-31330.409439	-516.589150
0.0000028500	-32112.795766	-525.834533
0.0000028600	-32879.025470	-534.834261
0.0000028700	-33624.730704	-543.599970
0.0000028800	-34354.414056	-552.114794
0.0000028900	-35077.028761	-560.347236
0.0000029000	-35788.318624	-568.273250
0.0000029100	-36488.941033	-575.894314
0.0000029200	-37178.831502	-583.241218
0.0000029300	-37856.692574	-590.361052
0.0000029400	-38518.220885	-597.294183
0.0000029500	-39165.136426	-604.053854
0.0000029600	-39808.171137	-610.619937
0.0000029700	-40445.299918	-616.950924
0.0000029800	-41062.720438	-623.008157
0.0000029900	-41653.258168	-628.779336
0.0000030000	-42224.709397	-634.288245
0.0000030100	-42784.078287	-639.584802
0.0000030200	-43331.535206	-644.720255
0.0000030300	-43865.964607	-649.720763
0.0000030400	-44384.824515	-654.574015
0.0000030500	-44885.878065	-659.236948
0.0000030600	-45373.974353	-663.661208
0.0000030700	-45852.460020	-667.823038
0.0000030800	-46313.127786	-671.741121
0.0000030900	-46744.781778	-675.471768
0.0000031000	-47153.809174	-679.082747
0.0000031100	-47552.116174	-682.618891
0.0000031200	-47936.978893	-686.077813
0.0000031300	-48306.219178	-689.409495
0.0000031400	-48659.537693	-692.541250
0.0000031500	-48997.944101	-695.415834
0.0000031600	-49321.966821	-698.022755
0.0000031700	-49632.727170	-700.405571
0.0000031800	-49919.593320	-702.640166
0.0000031900	-50176.981765	-704.794573
0.0000032000	-50413.217210	-706.891487
0.0000032100	-50631.059167	-708.894283
0.0000032200	-50832.104430	-710.725640
0.0000032300	-51014.574294	-712.310520
0.0000032400	-51183.728847	-713.621370
0.0000032500	-51339.380406	-714.700651
0.0000032600	-51468.184800	-715.646434
0.0000032700	-51571.356693	-716.565832
0.0000032800	-51658.629901	-717.518875
0.0000032900	-51729.793657	-718.482362
0.0000033000	-51786.638208	-719.354816
0.0000033100	-51827.208711	-720.003379
0.0000033200	-51847.377940	-720.331209
