Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51824.651850	-715.779635
0.0000000100	-51819.827789	-715.550013
0.0000000200	-51785.339112	-715.218178
0.0000000300	-51728.369857	-714.803314
0.0000000400	-51658.969201	-714.324069
0.0000000500	-51576.654229	-713.796196
0.0000000600	-51485.713309	-713.228228
0.0000000700	-51377.996577	-712.616595
0.0000000800	-51249.698579	-711.942567
0.0000000900	-51102.648921	-711.173641
0.0000001000	-50926.011183	-710.271055
0.0000001100	-50712.016365	-709.203256
0.0000001200	-50470.776519	-707.962662
0.0000001300	-50211.959955	-706.580798
0.0000001400	-49938.863702	-705.135690
0.0000001500	-49656.099138	-703.746104
0.0000001600	-49366.531403	-702.550146
0.0000001700	-49058.943209	-701.670428
0.0000001800	-48718.488587	-701.173345
0.0000001900	-48368.314631	-701.033990
0.0000002000	-48006.535691	-701.119165
0.0000002100	-47617.950444	-701.197650
0.0000002200	-47220.128776	-700.979632
0.0000002300	-46809.425136	-700.177944
0.0000002400	-46380.116076	-698.575453
0.0000002500	-45935.898173	-696.078882
0.0000002600	-45478.143631	-692.741603
0.0000002700	-45008.561330	-688.746423
0.0000002800	-44521.745815	-684.351838
0.0000002900	-44015.841966	-679.817282
0.0000003000	-43495.728133	-675.330360
0.0000003100	-42962.344630	-670.958767
0.0000003200	-42412.350236	-666.641450
0.0000003300	-41838.509890	-662.220286
0.0000003400	-41244.736112	-657.499829
0.0000003500	-40642.304044	-652.313651
0.0000003600	-40029.588173	-646.574696
0.0000003700	-39398.578044	-640.294063
0.0000003800	-38752.201670	-633.564918
0.0000003900	-38092.892300	-626.520880
0.0000004000	-37418.077275	-619.286465
0.0000004100	-36732.393487	-611.938081
0.0000004200	-36043.075998	-604.487934
0.0000004300	-35349.026400	-596.892976
0.0000004400	-34639.331738	-589.081183
0.0000004500	-33906.076773	-580.981946
0.0000004600	-33149.287017	-572.547959
0.0000004700	-32378.477710	-563.761785
0.0000004800	-31602.567279	-554.628096
0.0000004900	-30818.869168	-545.158853
0.0000005000	-30026.900464	-535.360598
0.0000005100	-29224.863902	-525.230329
0.0000005200	-28408.401411	-514.760801
0.0000005300	-27578.789978	-503.950632
0.0000005400	-26741.314330	-492.811998
0.0000005500	-25897.295649	-481.370177
0.0000005600	-25045.178126	-469.653803
0.0000005700	-24187.362668	-457.679954
0.0000005800	-23324.884808	-445.441430
0.0000005900	-22456.778717	-432.903078
0.0000006000	-21581.463077	-420.010013
0.0000006100	-20692.013987	-406.705019
0.0000006200	-19788.208672	-392.947958
0.0000006300	-18879.740954	-378.728885
0.0000006400	-17960.316087	-364.069264
0.0000006500	-17025.550487	-349.010941
0.0000006600	-16082.221813	-333.597912
0.0000006700	-15135.716838	-317.858914
0.0000006800	-14189.021431	-301.798109
0.0000006900	-13239.010314	-285.397184
0.0000007000	-12285.054333	-268.626872
0.0000007100	-11330.882408	-251.461824
0.0000007200	-10374.982923	-233.891709
0.0000007300	-9415.208279	-215.923774
0.0000007400	-8456.754817	-197.576602
0.0000007500	-7494.388833	-178.869211
0.0000007600	-6518.969125	-159.811843
0.0000007700	-5538.302054	-140.403805
0.0000007800	-4560.976203	-120.640127
0.0000007900	-3582.094545	-100.524316
0.0000008000	-2598.232492	-80.081387
0.0000008100	-1618.956307	-59.364984
0.0000008200	-646.845478	-38.454999
0.0000008300	326.821158	-17.446336
0.0000008400	1306.306458	3.566604
0.0000008500	2284.712033	24.503380
0.0000008600	3264.318061	45.303661
0.0000008700	4244.000625	65.924302
0.0000008800	5220.818050	86.329692
0.0000008900	6200.665535	106.480682
0.0000009000	7173.424199	126.327850
0.0000009100	8142.358727	145.812693
0.0000009200	9110.308748	164.876569
0.0000009300	10070.661522	183.473624
0.0000009400	11026.999727	201.582007
0.0000009500	11982.086456	219.208318
0.0000009600	12934.841983	236.383044
0.0000009700	13885.456742	253.148436
0.0000009800	14836.840065	269.543370
0.0000009900	15788.680789	285.590862
0.0000010000	16738.095094	301.292715
0.0000010100	17680.299851	316.632841
0.0000010200	18608.250429	331.587327
0.0000010300	19523.699901	346.136771
0.0000010400	20427.131180	360.275702
0.0000010500	21311.664559	374.015305
0.0000010600	22185.856282	387.378548
0.0000010700	23055.360089	400.389959
0.0000010800	23919.934525	413.064574
0.0000010900	24780.856578	425.400997
0.0000011000	25636.322153	437.381973
0.0000011100	26487.195029	448.982879
0.0000011200	27327.491623	460.185256
0.0000011300	28154.880732	470.990131
0.0000011400	28971.547318	481.425470
0.0000011500	29777.726007	491.543843
0.0000011600	30574.052783	501.409885
0.0000011700	31357.903964	511.081076
0.0000011800	32135.739219	520.588401
0.0000011900	32905.603191	529.924170
0.0000012000	33655.991133	539.042354
0.0000012100	34395.744939	547.872580
0.0000012200	35127.381222	556.343951
0.0000012300	35838.417557	564.410885
0.0000012400	36532.378768	572.071836
0.0000012500	37221.480313	579.373783
0.0000012600	37901.092131	586.400139
0.0000012700	38564.213785	593.245676
0.0000012800	39215.119983	599.986856
0.0000012900	39852.972456	606.657857
0.0000013000	40473.851853	613.240683
0.0000013100	41081.315340	619.672728
0.0000013200	41682.070872	625.868946
0.0000013300	42270.306617	631.750610
0.0000013400	42838.323280	637.270614
0.0000013500	43385.041137	642.426927
0.0000013600	43910.987294	647.260527
0.0000013700	44420.944884	651.839896
0.0000013800	44914.335775	656.238715
0.0000013900	45395.371800	660.515108
0.0000014000	45860.451600	664.699197
0.0000014100	46304.511412	668.791750
0.0000014200	46738.591753	672.772218
0.0000014300	47165.652977	676.611247
0.0000014400	47582.862288	680.282016
0.0000014500	47980.843857	683.766459
0.0000014600	48355.163077	687.055498
0.0000014700	48715.564791	690.145341
0.0000014800	49058.974748	693.033323
0.0000014900	49377.090012	695.716266
0.0000015000	49674.071391	698.192361
0.0000015100	49954.321151	700.465259
0.0000015200	50219.713091	702.547624
0.0000015300	50470.056778	704.461484
0.0000015400	50695.741756	706.234265
0.0000015500	50890.485129	707.891545
0.0000015600	51064.234028	709.449243
0.0000015700	51226.777490	710.908419
0.0000015800	51373.313703	712.254827
0.0000015900	51498.144731	713.463464
0.0000016000	51599.968075	714.506339
0.0000016100	51683.973244	715.360596
0.0000016200	51760.933784	716.014243
0.0000016300	51823.881604	716.467960
0.0000016400	51867.576169	716.733176
0.0000016500	51884.801100	716.827989
0.0000016600	51877.862086	716.772996
0.0000016700	51857.075272	716.588639
0.0000016800	51820.083946	716.294508
0.0000016900	51772.128639	715.909819
0.0000017000	51715.997956	715.453588
0.0000017100	51646.147032	714.943128
0.0000017200	51556.966318	714.390406
0.0000017300	51456.745089	713.797133
0.0000017400	51346.404979	713.150667
0.0000017500	51208.979742	712.423380
