Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51848.603848	-759.860801
0.0000000100	-51850.164650	-759.776711
0.0000000200	-51826.018762	-759.702212
0.0000000300	-51773.213110	-759.597210
0.0000000400	-51708.178827	-759.370438
0.0000000500	-51631.050603	-758.916469
0.0000000600	-51537.344073	-758.164473
0.0000000700	-51428.537307	-757.116832
0.0000000800	-51308.056215	-755.858161
0.0000000900	-51167.736915	-754.527532
0.0000001000	-51005.180635	-753.263502
0.0000001100	-50811.656708	-752.145245
0.0000001200	-50582.765305	-751.156621
0.0000001300	-50335.253804	-750.191099
0.0000001400	-50074.621223	-749.097507
0.0000001500	-49796.740179	-747.747581
0.0000001600	-49510.623200	-746.095213
0.0000001700	-49217.222305	-744.199673
0.0000001800	-48891.951896	-742.200436
0.0000001900	-48542.255544	-740.252865
0.0000002000	-48182.845187	-738.452124
0.0000002100	-47802.506849	-736.778876
0.0000002200	-47407.970141	-735.091434
0.0000002300	-46999.892739	-733.168984
0.0000002400	-46571.391507	-730.788173
0.0000002500	-46134.529069	-727.800888
0.0000002600	-45687.573746	-724.180907
0.0000002700	-45221.713399	-720.021137
0.0000002800	-44738.783078	-715.484869
0.0000002900	-44241.820394	-710.733963
0.0000003000	-43731.454770	-705.865492
0.0000003100	-43206.323989	-700.882704
0.0000003200	-42667.611780	-695.709460
0.0000003300	-42111.575988	-690.237595
0.0000003400	-41526.680041	-684.383066
0.0000003500	-40919.265253	-678.125035
0.0000003600	-40303.529995	-671.512139
0.0000003700	-39679.809345	-664.636615
0.0000003800	-39041.386175	-657.591545
0.0000003900	-38389.591382	-650.432562
0.0000004000	-37728.239174	-643.160829
0.0000004100	-37052.519524	-635.731992
0.0000004200	-36359.645364	-628.082745
0.0000004300	-35656.994563	-620.159125
0.0000004400	-34947.385507	-611.932007
0.0000004500	-34226.405886	-603.394020
0.0000004600	-33497.681999	-594.543157
0.0000004700	-32751.236815	-585.365651
0.0000004800	-31980.563012	-575.830427
0.0000004900	-31193.815054	-565.900068
0.0000005000	-30399.166241	-555.552921
0.0000005100	-29600.073798	-544.803461
0.0000005200	-28791.874873	-533.707612
0.0000005300	-27972.242747	-522.346743
0.0000005400	-27138.578258	-510.795149
0.0000005500	-26295.409572	-499.085097
0.0000005600	-25448.091600	-487.186176
0.0000005700	-24591.823735	-475.010002
0.0000005800	-23722.068394	-462.439946
0.0000005900	-22844.171072	-449.373847
0.0000006000	-21962.155782	-435.761435
0.0000006100	-21077.112298	-421.620380
0.0000006200	-20189.228528	-407.024567
0.0000006300	-19295.748719	-392.070580
0.0000006400	-18394.283519	-376.837818
0.0000006500	-17483.229585	-361.359598
0.0000006600	-16565.217397	-345.616638
0.0000006700	-15638.223997	-329.553406
0.0000006800	-14700.038522	-313.107488
0.0000006900	-13745.306059	-296.237114
0.0000007000	-12777.621589	-278.934355
0.0000007100	-11806.060277	-261.219641
0.0000007200	-10832.832987	-243.122821
0.0000007300	-9859.605697	-224.662236
0.0000007400	-8885.078826	-205.833376
0.0000007500	-7910.248195	-186.612943
0.0000007600	-6932.273515	-166.975875
0.0000007700	-5952.632857	-146.916223
0.0000007800	-4976.136248	-126.461127
0.0000007900	-4000.037353	-105.670920
0.0000008000	-3023.813187	-84.625520
0.0000008100	-2050.250818	-63.403969
0.0000008200	-1074.969253	-42.067021
0.0000008300	-96.931938	-20.650722
0.0000008400	880.529174	0.826720
0.0000008500	1857.958967	22.348834
0.0000008600	2839.202966	43.883599
0.0000008700	3820.719409	65.372898
0.0000008800	4798.788043	86.732957
0.0000008900	5773.985071	107.864798
0.0000009000	6747.998373	128.669791
0.0000009100	7723.918778	149.064242
0.0000009200	8697.753590	168.988752
0.0000009300	9669.377538	188.411297
0.0000009400	10641.515055	207.325671
0.0000009500	11613.715207	225.747749
0.0000009600	12582.739994	243.710982
0.0000009700	13550.371246	261.260801
0.0000009800	14509.816716	278.446728
0.0000009900	15452.831053	295.311799
0.0000010000	16386.770224	311.881055
0.0000010100	17306.100828	328.152936
0.0000010200	18211.023256	344.097800
0.0000010300	19109.291190	359.665770
0.0000010400	20001.114438	374.802319
0.0000010500	20889.940810	389.466302
0.0000010600	21776.618954	403.643513
0.0000010700	22658.674979	417.350414
0.0000010800	23535.282138	430.626953
0.0000010900	24404.238985	443.522220
0.0000011000	25258.314821	456.079792
0.0000011100	26102.614016	468.329214
0.0000011200	26942.616754	480.286408
0.0000011300	27776.447250	491.960803
0.0000011400	28603.047048	503.363262
0.0000011500	29417.856666	514.508665
0.0000011600	30221.170447	525.410331
0.0000011700	31017.579192	536.068837
0.0000011800	31807.490034	546.462021
0.0000011900	32588.231756	556.543709
0.0000012000	33350.948420	566.255128
0.0000012100	34093.250672	575.546558
0.0000012200	34818.849347	584.400858
0.0000012300	35531.496014	592.848037
0.0000012400	36235.214688	600.962883
0.0000012500	36927.352990	608.844584
0.0000012600	37607.513204	616.585321
0.0000012700	38274.511603	624.240088
0.0000012800	38927.289733	631.809884
0.0000012900	39569.902924	639.244874
0.0000013000	40202.110052	646.465659
0.0000013100	40823.093786	653.393321
0.0000013200	41432.371876	659.975867
0.0000013300	42026.768956	666.201248
0.0000013400	42602.386283	672.093886
0.0000013500	43152.256186	677.699050
0.0000013600	43681.880748	683.064074
0.0000013700	44202.975032	688.225162
0.0000013800	44710.246762	693.204147
0.0000013900	45198.760638	698.013511
0.0000014000	45669.763025	702.663725
0.0000014100	46122.887526	707.166599
0.0000014200	46562.872112	711.531763
0.0000014300	46997.135389	715.758512
0.0000014400	47417.648164	719.828877
0.0000014500	47808.859270	723.707874
0.0000014600	48179.511856	727.353153
0.0000014700	48544.255225	730.730884
0.0000014800	48897.668765	733.830668
0.0000014900	49223.468513	736.671919
0.0000015000	49524.454020	739.298014
0.0000015100	49815.274588	741.760494
0.0000015200	50091.968841	744.100619
0.0000015300	50349.119230	746.336856
0.0000015400	50578.267529	748.463671
0.0000015500	50774.018091	750.460921
0.0000015600	50950.907429	752.307631
0.0000015700	51118.596331	753.991901
0.0000015800	51273.615087	755.511491
0.0000015900	51412.663059	756.865593
0.0000016000	51535.708930	758.044185
0.0000016100	51637.732866	759.023501
0.0000016200	51721.387247	759.773140
0.0000016300	51793.577110	760.273307
0.0000016400	51848.590561	760.533634
0.0000016500	51878.160349	760.601941
0.0000016600	51884.801100	760.554717
0.0000016700	51874.497148	760.469884
