Unit:(mV)
                     CH1         CH2
Frequency              ? 261.293 kHz
00001               8.00    -4000.00
00002               4.00    -3800.00
00003               6.00    -3600.00
00004               0.00    -3600.00
00005               0.00    -3200.00
00006               0.00    -3200.00
00007               4.00    -2800.00
00008               2.00    -2800.00
00009               4.00    -2600.00
00010              -2.00    -2400.00
00011              -4.00    -2200.00
00012              -4.00    -1800.00
00013              -2.00    -1800.00
00014              -2.00    -1600.00
00015              -2.00    -1200.00
00016              -2.00    -1200.00
00017              -4.00    -1000.00
00018              -8.00     -800.00
00019              -8.00     -800.00
00020              -4.00     -400.00
00021              -4.00     -400.00
00022              -4.00        0.00
00023              -4.00        0.00
00024               0.00      400.00
00025              20.00      400.00
00026               6.00      600.00
00027             -20.00     1000.00
00028             -18.00     1200.00
00029               4.00     1200.00
00030               8.00     1400.00
00031             108.00     1600.00
00032             252.00     2000.00
00033             -52.00     2000.00
00034            -248.00     2400.00
00035            -248.00     2200.00
00036              38.00     2200.00
00037             252.00     2800.00
00038             252.00     2800.00
00039            -248.00     3000.00
00040            -248.00     3600.00
00041             252.00     3200.00
00042             -36.00     4000.00
00043            -248.00     3800.00
00044             252.00     3400.00
00045              36.00     4600.00
00046            -236.00     4000.00
00047             206.00     4200.00
00048            -240.00     5200.00
00049              16.00     4600.00
00050             176.00     4800.00
00051            -212.00     5800.00
00052              62.00     4800.00
00053             -34.00     5600.00
00054            -108.00     6400.00
00055             134.00     5200.00
00056             -42.00     6400.00
00057             -80.00     6400.00
00058             -82.00     6000.00
00059              60.00     7000.00
00060              44.00     6600.00
00061            -194.00     6600.00
00062              96.00     7400.00
00063              -6.00     7200.00
00064            -164.00     7400.00
00065             108.00     7400.00
00066             -64.00     7800.00
00067             -58.00     7600.00
00068              54.00     7800.00
00069             -92.00     8400.00
00070             -58.00     8000.00
00071              12.00     8400.00
00072              14.00     8400.00
00073             -80.00     8400.00
00074             -34.00     9000.00
00075              12.00     8600.00
00076             -96.00     8800.00
00077              22.00     9000.00
00078             -10.00     9000.00
00079            -104.00     9200.00
00080              22.00     9200.00
00081             -18.00     9600.00
00082             -70.00     9400.00
00083             -20.00     9600.00
00084             -26.00    10000.00
00085             -36.00     9600.00
00086             -20.00    10000.00
00087             -32.00    10200.00
00088             -60.00    10200.00
00089             -12.00    10400.00
00090             -16.00    10400.00
00091             -72.00    10400.00
00092             -20.00    10400.00
00093             -20.00    10600.00
00094             -58.00    10800.00
00095             -20.00    10800.00
00096             -34.00    10800.00
00097             -66.00    10800.00
00098             -26.00    11000.00
00099             -16.00    11200.00
00100             -50.00    11000.00
00101             -40.00    11200.00
00102             -28.00    11400.00
00103             -50.00    11200.00
00104             -32.00    11200.00
00105             -28.00    11600.00
00106             -48.00    11200.00
00107             -34.00    11600.00
00108             -36.00    11200.00
00109             -50.00    11400.00
00110             -34.00    11600.00
00111             -34.00    11400.00
00112             -44.00    11400.00
00113             -32.00    11400.00
00114             -32.00    11600.00
00115             -52.00    11600.00
00116             -40.00    11400.00
00117             -32.00    11400.00
