Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
2.750000e-06	9.617020e+03	-1.101634e+01
2.760000e-06	8.778954e+03	-9.721132e+00
2.770000e-06	7.939815e+03	-8.464569e+00
2.780000e-06	7.099424e+03	-7.522806e+00
2.790000e-06	6.257416e+03	-6.864015e+00
2.800000e-06	5.413545e+03	-6.148446e+00
2.810000e-06	4.567730e+03	-5.093153e+00
2.820000e-06	3.719769e+03	-3.765720e+00
2.830000e-06	2.869335e+03	-2.460078e+00
2.840000e-06	2.016625e+03	-1.338027e+00
2.850000e-06	1.162998e+03	-2.977880e-01
2.860000e-06	3.105197e+02	8.000305e-01
2.870000e-06	-5.395204e+02	1.899885e+00
2.880000e-06	-1.387703e+03	2.845606e+00
2.890000e-06	-2.235845e+03	3.657711e+00
2.900000e-06	-3.085115e+03	4.579538e+00
2.910000e-06	-3.934787e+03	5.792711e+00
2.920000e-06	-4.782892e+03	7.171376e+00
2.930000e-06	-5.628007e+03	8.416582e+00
2.940000e-06	-6.470287e+03	9.411541e+00
2.950000e-06	-7.310856e+03	1.033961e+01
2.960000e-06	-8.150470e+03	1.141849e+01
2.970000e-06	-8.988936e+03	1.261030e+01
2.980000e-06	-9.825623e+03	1.368908e+01
2.990000e-06	-1.066019e+04	1.456149e+01
3.000000e-06	-1.149264e+04	1.540219e+01
3.010000e-06	-1.232284e+04	1.642602e+01
3.020000e-06	-1.315024e+04	1.760981e+01
3.030000e-06	-1.397417e+04	1.873264e+01
3.040000e-06	-1.479422e+04	1.966398e+01
3.050000e-06	-1.561024e+04	2.050625e+01
3.060000e-06	-1.642198e+04	2.142087e+01
3.070000e-06	-1.722888e+04	2.240764e+01
3.080000e-06	-1.803022e+04	2.334842e+01
3.090000e-06	-1.882554e+04	2.422810e+01
3.100000e-06	-1.961478e+04	2.518561e+01
3.110000e-06	-2.039819e+04	2.630047e+01
3.120000e-06	-2.117614e+04	2.742488e+01
3.130000e-06	-2.194884e+04	2.833606e+01
3.140000e-06	-2.271628e+04	2.903364e+01
3.150000e-06	-2.347836e+04	2.977111e+01
3.160000e-06	-2.423499e+04	3.074555e+01
3.170000e-06	-2.498603e+04	3.184186e+01
3.180000e-06	-2.573094e+04	3.277986e+01
3.190000e-06	-2.646861e+04	3.348283e+01
3.200000e-06	-2.719773e+04	3.418051e+01
3.210000e-06	-2.791780e+04	3.510384e+01
3.220000e-06	-2.862971e+04	3.617395e+01
3.230000e-06	-2.933506e+04	3.710117e+01
3.240000e-06	-3.003458e+04	3.776559e+01
3.250000e-06	-3.072708e+04	3.837631e+01
3.260000e-06	-3.141031e+04	3.920165e+01
3.270000e-06	-3.208299e+04	4.022980e+01
3.280000e-06	-3.274611e+04	4.120005e+01
3.290000e-06	-3.340199e+04	4.194393e+01
3.300000e-06	-3.405189e+04	4.257670e+01
3.310000e-06	-3.469457e+04	4.330822e+01
3.320000e-06	-3.532717e+04	4.416133e+01
3.330000e-06	-3.594753e+04	4.498304e+01
3.340000e-06	-3.655571e+04	4.569915e+01
3.350000e-06	-3.715335e+04	4.642367e+01
3.360000e-06	-3.774179e+04	4.726408e+01
3.370000e-06	-3.832087e+04	4.812010e+01
3.380000e-06	-3.888930e+04	4.879579e+01
3.390000e-06	-3.944610e+04	4.928936e+01
3.400000e-06	-3.999146e+04	4.984238e+01
3.410000e-06	-4.052645e+04	5.064296e+01
3.420000e-06	-4.105199e+04	5.156822e+01
3.430000e-06	-4.156802e+04	5.232570e+01
3.440000e-06	-4.207358e+04	5.282101e+01
3.450000e-06	-4.256753e+04	5.326445e+01
3.460000e-06	-4.304927e+04	5.387792e+01
3.470000e-06	-4.351894e+04	5.460603e+01
3.480000e-06	-4.397679e+04	5.522264e+01
3.490000e-06	-4.442249e+04	5.566941e+01
3.500000e-06	-4.485512e+04	5.613933e+01
3.510000e-06	-4.527379e+04	5.678354e+01
3.520000e-06	-4.567860e+04	5.746627e+01
3.530000e-06	-4.607064e+04	5.793921e+01
3.540000e-06	-4.645125e+04	5.820834e+01
3.550000e-06	-4.682100e+04	5.856343e+01
3.560000e-06	-4.717942e+04	5.919149e+01
3.570000e-06	-4.752561e+04	5.989457e+01
3.580000e-06	-4.785892e+04	6.032585e+01
3.590000e-06	-4.817920e+04	6.044992e+01
3.600000e-06	-4.848661e+04	6.059638e+01
3.610000e-06	-4.878144e+04	6.101317e+01
3.620000e-06	-4.906392e+04	6.152599e+01
3.630000e-06	-4.933395e+04	6.178844e+01
3.640000e-06	-4.959096e+04	6.179027e+01
3.650000e-06	-4.983408e+04	6.190220e+01
3.660000e-06	-5.006290e+04	6.235870e+01
3.670000e-06	-5.027795e+04	6.288865e+01
3.680000e-06	-5.048016e+04	6.305030e+01
3.690000e-06	-5.066967e+04	6.285586e+01
3.700000e-06	-5.084536e+04	6.281079e+01
3.710000e-06	-5.100580e+04	6.324833e+01
3.720000e-06	-5.115082e+04	6.383921e+01
3.730000e-06	-5.128173e+04	6.399234e+01
3.740000e-06	-5.139993e+04	6.366410e+01
3.750000e-06	-5.150545e+04	6.346793e+01
3.760000e-06	-5.159714e+04	6.386424e+01
3.770000e-06	-5.167437e+04	6.449142e+01
3.780000e-06	-5.173792e+04	6.459741e+01
3.790000e-06	-5.178894e+04	6.406223e+01
3.800000e-06	-5.182706e+04	6.361669e+01
3.810000e-06	-5.185059e+04	6.387113e+01
3.820000e-06	-5.185824e+04	6.443223e+01
