Unit:(mV)
                     CH1         CH2
Frequency              ? 261.327 kHz
00001              44.00      200.00
00002              26.00      240.00
00003               8.00      200.00
00004               2.00      280.00
00005             -98.00      320.00
00006            -254.00      240.00
00007              50.00      400.00
00008             246.00      360.00
00009             166.00      480.00
00010            -198.00      400.00
00011            -254.00      480.00
00012              18.00      480.00
00013             246.00      520.00
00014             136.00      640.00
00015            -254.00      520.00
00016            -212.00      600.00
00017             160.00      640.00
00018             240.00      680.00
00019            -114.00      680.00
00020            -254.00      720.00
00021              54.00      800.00
00022             246.00      800.00
00023             -30.00      800.00
00024            -222.00      800.00
00025             -14.00      880.00
00026             150.00      880.00
00027              22.00      840.00
00028            -106.00      960.00
00029             -30.00      960.00
00030              40.00     1000.00
00031              -8.00      960.00
00032             -22.00     1040.00
00033              14.00     1080.00
00034             -24.00     1040.00
00035             -34.00     1120.00
00036              32.00     1160.00
00037              18.00     1160.00
00038             -58.00     1160.00
00039             -30.00     1200.00
00040              44.00     1200.00
00041              12.00     1200.00
00042             -50.00     1240.00
00043             -24.00     1280.00
00044              26.00     1280.00
00045               2.00     1320.00
00046             -30.00     1320.00
00047             -14.00     1360.00
00048               0.00     1360.00
00049             -14.00     1360.00
00050             -12.00     1440.00
00051               2.00     1440.00
00052              -8.00     1440.00
00053             -16.00     1480.00
00054             -10.00     1480.00
00055              -2.00     1520.00
00056               0.00     1520.00
00057             -10.00     1520.00
00058             -14.00     1520.00
00059              -8.00     1560.00
00060             -10.00     1560.00
00061             -12.00     1560.00
00062               0.00     1600.00
00063              -6.00     1600.00
00064             -18.00     1600.00
00065             -12.00     1640.00
00066               0.00     1640.00
00067             -10.00     1640.00
00068             -16.00     1680.00
00069             -10.00     1680.00
00070              -6.00     1680.00
00071             -10.00     1680.00
00072              -8.00     1720.00
00073              -6.00     1680.00
00074             -10.00     1760.00
00075             -14.00     1720.00
00076             -10.00     1720.00
00077              -8.00     1760.00
00078             -10.00     1760.00
00079             -10.00     1720.00
00080             -10.00     1760.00
00081             -16.00     1760.00
00082             -14.00     1800.00
00083              -6.00     1800.00
00084              -2.00     1800.00
