   7.0829067e+03   3.0273574e+01   8.5677292e-01
   7.0732874e+03   2.9074843e+01   8.2284761e-01
   7.0621614e+03   2.6062461e+01   7.3759415e-01
   7.0484771e+03   2.4772485e+01   7.0108651e-01
   7.0316645e+03   2.7660584e+01   7.8282265e-01
   7.0124400e+03   3.2754198e+01   9.2697711e-01
   6.9922060e+03   3.5334420e+01   1.0000000e+00
   6.9715899e+03   3.3087763e+01   9.3641732e-01
   6.9497126e+03   2.8779793e+01   8.1449740e-01
   6.9250366e+03   2.7223933e+01   7.7046498e-01
   6.8969225e+03   3.0011517e+01   8.4935645e-01
   6.8662434e+03   3.4041096e+01   9.6339761e-01
   6.8344468e+03   3.5290618e+01   9.9876038e-01
   6.8021176e+03   3.3199410e+01   9.3957706e-01
   6.7685423e+03   3.0720874e+01   8.6943196e-01
   6.7326002e+03   3.0536953e+01   8.6422680e-01
   6.6939114e+03   3.2224546e+01   9.1198742e-01
   6.6530602e+03   3.3397305e+01   9.4517769e-01
   6.6108432e+03   3.2803704e+01   9.2837817e-01
   6.5674871e+03   3.1447041e+01   8.8998323e-01
   6.5226097e+03   3.0852707e+01   8.7316297e-01
   6.4757670e+03   3.1189259e+01   8.8268773e-01
   6.4268745e+03   3.1565474e+01   8.9333499e-01
   6.3761203e+03   3.1585806e+01   8.9391041e-01
   6.3236327e+03   3.1762374e+01   8.9890748e-01
   6.2693365e+03   3.2376427e+01   9.1628578e-01
   6.2130842e+03   3.2720433e+01   9.2602152e-01
   6.1548235e+03   3.2007656e+01   9.0584921e-01
   6.0946250e+03   3.0672391e+01   8.6805984e-01
   6.0326328e+03   3.0059120e+01   8.5070364e-01
   5.9690405e+03   3.0713245e+01   8.6921606e-01
   5.9040509e+03   3.1552936e+01   8.9298016e-01
   5.8377501e+03   3.1162794e+01   8.8193875e-01
   5.7699911e+03   2.9613452e+01   8.3809080e-01
   5.7004791e+03   2.8416864e+01   8.0422614e-01
   5.6290589e+03   2.8621953e+01   8.1003037e-01
   5.5559278e+03   2.9496272e+01   8.3477448e-01
   5.4815134e+03   2.9486648e+01   8.3450212e-01
   5.4061049e+03   2.8194063e+01   7.9792064e-01
   5.3296113e+03   2.6820871e+01   7.5905790e-01
   5.2516837e+03   2.6580148e+01   7.5224521e-01
   5.1720507e+03   2.7177710e+01   7.6915682e-01
   5.0907187e+03   2.7285137e+01   7.7219710e-01
   5.0078875e+03   2.6283936e+01   7.4386212e-01
   4.9237557e+03   2.4988501e+01   7.0719997e-01
   4.8384355e+03   2.4509473e+01   6.9364299e-01
   4.7519916e+03   2.4845782e+01   7.0316089e-01
   4.6644523e+03   2.5009147e+01   7.0778428e-01
   4.5757422e+03   2.4372585e+01   6.8976894e-01
   4.4856659e+03   2.3399430e+01   6.6222767e-01
   4.3940507e+03   2.2891296e+01   6.4784694e-01
   4.3009508e+03   2.2901541e+01   6.4813689e-01
   4.2066878e+03   2.2777168e+01   6.4461701e-01
   4.1116469e+03   2.2144773e+01   6.2671959e-01
   4.0160031e+03   2.1403182e+01   6.0573180e-01
   3.9196247e+03   2.1082134e+01   5.9664583e-01
   3.8222209e+03   2.1045880e+01   5.9561979e-01
   3.7235798e+03   2.0689357e+01   5.8552982e-01
   3.6236997e+03   1.9829207e+01   5.6118673e-01
   3.5227525e+03   1.9004990e+01   5.3786053e-01
   3.4209469e+03   1.8745723e+01   5.3052302e-01
   3.3183972e+03   1.8819256e+01   5.3260407e-01
   3.2150679e+03   1.8519804e+01   5.2412927e-01
   3.1108227e+03   1.7617700e+01   4.9859880e-01
   3.0055558e+03   1.6680050e+01   4.7206237e-01
   2.8993120e+03   1.6325356e+01   4.6202418e-01
   2.7922850e+03   1.6416406e+01   4.6460097e-01
   2.6846762e+03   1.6261562e+01   4.6021875e-01
   2.5765344e+03   1.5525965e+01   4.3940058e-01
   2.4677259e+03   1.4628104e+01   4.1399021e-01
   2.3580553e+03   1.4136117e+01   4.0006649e-01
   2.2474108e+03   1.4024164e+01   3.9689811e-01
   2.1358048e+03   1.3775556e+01   3.8986224e-01
   2.0233236e+03   1.3122768e+01   3.7138768e-01
   1.9100869e+03   1.2378007e+01   3.5031017e-01
   1.7962620e+03   1.1940394e+01   3.3792528e-01
   1.6820617e+03   1.1722469e+01   3.3175779e-01
   1.5676627e+03   1.1305164e+01   3.1994763e-01
