Unit:(mV)
                     CH1         CH2
Frequency              ?  72.936 kHz
00001               2.00      880.00
00002               4.00      920.00
00003               0.00      880.00
00004               2.00      920.00
00005               8.00      880.00
00006              -4.00      840.00
00007               4.00      840.00
00008              -2.00      880.00
00009               2.00      880.00
00010              12.00      840.00
00011              -6.00      800.00
00012               4.00      800.00
00013               4.00      840.00
00014              -4.00      840.00
00015               6.00      800.00
00016               2.00      800.00
00017               2.00      800.00
00018              -2.00      800.00
00019               4.00      800.00
00020              -4.00      760.00
00021               4.00      760.00
00022               2.00      760.00
00023               2.00      760.00
00024               4.00      760.00
00025               2.00      720.00
00026               6.00      720.00
00027              -2.00      720.00
00028              -2.00      720.00
00029               4.00      720.00
00030              -4.00      680.00
00031               6.00      720.00
00032               2.00      680.00
00033               0.00      680.00
00034               4.00      640.00
00035              -4.00      680.00
00036               2.00      640.00
00037              -2.00      600.00
00038               2.00      640.00
00039               0.00      600.00
00040              -2.00      600.00
00041               0.00      600.00
00042               4.00      600.00
00043              -4.00      600.00
00044               4.00      600.00
00045              -2.00      560.00
00046              -4.00      560.00
00047               4.00      560.00
00048              -4.00      560.00
00049               2.00      560.00
00050               2.00      560.00
00051               0.00      560.00
00052               2.00      560.00
00053              -4.00      480.00
00054              -4.00      520.00
00055               2.00      480.00
00056              -2.00      480.00
00057               0.00      480.00
00058               0.00      480.00
00059              -2.00      440.00
00060               2.00      440.00
00061              -2.00      440.00
00062               2.00      440.00
00063               0.00      400.00
00064              -2.00      400.00
00065               2.00      400.00
00066              -4.00      400.00
00067              -4.00      360.00
00068               2.00      400.00
00069              -2.00      360.00
00070              -6.00      400.00
00071               2.00      360.00
00072              -4.00      360.00
00073               0.00      360.00
00074              -4.00      360.00
00075              -4.00      280.00
00076               2.00      280.00
00077              -4.00      280.00
00078               4.00      280.00
00079              -6.00      240.00
00080              -2.00      240.00
00081              -2.00      240.00
00082              -4.00      280.00
00083               2.00      240.00
00084              -6.00      200.00
00085              -2.00      200.00
00086              -2.00      160.00
00087              -4.00      200.00
00088              -2.00      160.00
00089              -4.00      160.00
00090               4.00      160.00
00091              -4.00      120.00
00092              -4.00      120.00
00093               2.00      120.00
00094              -4.00      120.00
00095              -2.00      120.00
00096               2.00       80.00
00097              -2.00       80.00
00098               2.00       80.00
00099              -2.00       80.00
00100               2.00       80.00
00101             -10.00       40.00
00102               2.00       40.00
00103              14.00        0.00
00104             158.00        0.00
00105            -250.00      -40.00
00106             250.00        0.00
00107            -208.00      -40.00
00108              20.00     -200.00
00109              74.00     -160.00
00110             -14.00        0.00
00111             -22.00        0.00
00112            -218.00       80.00
00113             250.00        0.00
00114            -250.00     -160.00
00115             100.00     -160.00
00116             100.00     -160.00
00117             -86.00     -120.00
00118             -36.00     -240.00
00119             194.00      -80.00
00120            -250.00     -160.00
00121             250.00      -40.00
00122            -250.00      -80.00
00123             250.00     -160.00
00124            -250.00     -160.00
00125             250.00     -280.00
00126            -244.00     -280.00
00127             178.00     -240.00
00128            -134.00     -200.00
00129              66.00     -160.00
00130             -50.00     -240.00
00131              22.00     -240.00
00132             -18.00     -280.00
00133              20.00     -320.00
00134             -30.00     -360.00
00135              28.00     -320.00
00136             -46.00     -320.00
00137              26.00     -320.00
00138             -26.00     -320.00
00139               2.00     -360.00
00140               4.00     -360.00
00141             -12.00     -400.00
00142               2.00     -400.00
00143              -4.00     -400.00
00144             -10.00     -400.00
00145              -4.00     -360.00
00146              -4.00     -360.00
00147             -10.00     -400.00
00148              -2.00     -400.00
00149              -4.00     -440.00
00150             -10.00     -480.00
00151               4.00     -480.00
00152              -6.00     -480.00
00153              -6.00     -480.00
00154               2.00     -480.00
00155             -12.00     -480.00
00156               6.00     -480.00
00157             -22.00     -520.00
00158              12.00     -520.00
00159             -14.00     -560.00
00160              -6.00     -520.00
00161               6.00     -560.00
00162             -30.00     -560.00
00163              20.00     -560.00
00164             -14.00     -560.00
00165             -10.00     -560.00
00166               2.00     -600.00
00167             -14.00     -600.00
00168              -4.00     -640.00
00169              -2.00     -640.00
00170              -6.00     -640.00
00171             -16.00     -680.00
00172               2.00     -640.00
00173              -6.00     -640.00
00174              -6.00     -680.00
00175              -6.00     -720.00
00176             -22.00     -680.00
00177              10.00     -680.00
00178             -18.00     -680.00
00179              -6.00     -680.00
00180               4.00     -680.00
00181             -18.00     -720.00
00182              -2.00     -680.00
00183              -6.00     -720.00
00184              -4.00     -720.00
00185              -6.00     -720.00
00186              -2.00     -720.00
00187              -4.00     -800.00
00188              -6.00     -760.00
00189             -10.00     -800.00
00190              -2.00     -800.00
00191              -8.00     -800.00
00192              -4.00     -800.00
00193              -6.00     -800.00
00194              -4.00     -800.00
00195             -10.00     -840.00
00196             -10.00     -800.00
00197              -2.00     -840.00
00198             -12.00     -840.00
00199              -6.00     -840.00
00200              -6.00     -840.00
00201             -10.00     -880.00
00202              -6.00     -880.00
00203             -10.00     -840.00
00204             -10.00     -880.00
00205              -6.00     -880.00
00206              -8.00     -880.00
00207              -8.00     -920.00
00208              -4.00     -880.00
00209             -10.00     -880.00
00210             -10.00     -920.00
00211              -6.00     -920.00
00212             -12.00     -920.00
00213              -4.00     -920.00
00214             -10.00     -920.00
00215             -12.00     -920.00
00216              -2.00     -920.00
00217              -8.00     -960.00
00218              -6.00     -920.00
00219              -6.00     -920.00
00220             -12.00     -920.00
00221              -6.00     -960.00
00222             -10.00    -1000.00
00223              -6.00    -1000.00
00224              -4.00    -1000.00
00225             -10.00    -1000.00
00226              -6.00    -1000.00
00227             -10.00    -1000.00
00228              -6.00    -1040.00
00229             -10.00    -1000.00
00230             -14.00    -1040.00
00231              -2.00    -1000.00
00232             -10.00    -1040.00
00233             -12.00    -1040.00
00234              -4.00    -1040.00
00235             -14.00    -1040.00
00236              -6.00    -1040.00
00237              -8.00    -1000.00
00238             -12.00    -1040.00
00239              -6.00    -1040.00
00240             -12.00    -1040.00
00241             -12.00    -1040.00
00242              -6.00    -1040.00
00243             -14.00    -1040.00
00244             -10.00    -1040.00
00245              -4.00    -1040.00
00246             -12.00    -1080.00
00247              -6.00    -1080.00
00248              -6.00    -1080.00
00249             -10.00    -1080.00
00250             -10.00    -1080.00
00251             -10.00    -1080.00
00252             -10.00    -1080.00
00253              -6.00    -1080.00
00254             -10.00    -1120.00
00255              -8.00    -1120.00
00256             -10.00    -1120.00
00257             -10.00    -1080.00
00258              -6.00    -1120.00
00259             -10.00    -1120.00
00260             -12.00    -1120.00
00261              -2.00    -1080.00
00262             -22.00    -1120.00
00263               2.00    -1080.00
00264             -14.00    -1120.00
00265             -10.00    -1120.00
00266              -4.00    -1120.00
00267             -14.00    -1120.00
00268             -10.00    -1120.00
00269              -6.00    -1120.00
00270             -14.00    -1080.00
00271               0.00    -1120.00
00272             -20.00    -1120.00
00273              -6.00    -1120.00
00274              -6.00    -1120.00
00275             -14.00    -1120.00
00276               0.00    -1120.00
00277             -16.00    -1120.00
00278              -6.00    -1080.00
00279              -6.00    -1120.00
00280             -12.00    -1120.00
00281             -10.00    -1120.00
00282             -10.00    -1120.00
00283              -4.00    -1120.00
00284             -14.00    -1120.00
00285              -4.00    -1120.00
00286              -4.00    -1120.00
00287             -14.00    -1120.00
00288             -10.00    -1120.00
00289              -4.00    -1120.00
00290             -12.00    -1120.00
00291              -6.00    -1120.00
00292              -6.00    -1120.00
00293             -10.00    -1120.00
00294              -6.00    -1080.00
00295              -6.00    -1080.00
00296             -12.00    -1120.00
00297             -10.00    -1080.00
00298              -8.00    -1120.00
00299             -10.00    -1040.00
00300             -10.00    -1080.00
00301             -10.00    -1080.00
00302             -12.00    -1120.00
00303              -4.00    -1120.00
00304             -16.00    -1080.00
00305              -6.00    -1040.00
00306             -12.00    -1040.00
00307             -12.00    -1040.00
00308              -6.00    -1080.00
00309             -12.00    -1040.00
00310              -6.00    -1040.00
00311             -10.00    -1040.00
00312             -10.00    -1040.00
00313             -10.00    -1040.00
00314              -6.00    -1040.00
00315              -6.00    -1040.00
00316             -12.00    -1040.00
00317              -6.00    -1040.00
00318              -6.00    -1040.00
00319             -10.00    -1040.00
00320             -10.00    -1000.00
00321              -6.00    -1000.00
00322              -8.00    -1000.00
00323              -6.00    -1000.00
00324              -6.00     -960.00
00325             -10.00     -920.00
00326              -6.00    -1000.00
00327             -10.00    -1000.00
00328             -12.00     -920.00
00329              -6.00     -960.00
00330             -10.00     -920.00
00331             -10.00     -960.00
00332              -6.00     -920.00
00333             -14.00     -920.00
00334              -6.00     -920.00
00335             -10.00     -920.00
00336             -10.00     -960.00
00337              -6.00     -920.00
00338             -12.00     -920.00
00339              -8.00     -920.00
00340              -8.00     -920.00
00341             -12.00     -920.00
00342              -4.00     -880.00
00343             -12.00     -880.00
00344              -6.00     -880.00
00345              -8.00     -880.00
00346             -12.00     -880.00
00347              -4.00     -880.00
00348             -12.00     -880.00
00349              -6.00     -840.00
00350              -6.00     -880.00
00351              -6.00     -840.00
00352              -6.00     -840.00
00353             -10.00     -840.00
00354              -6.00     -840.00
00355              -6.00     -840.00
00356              -8.00     -800.00
00357              -4.00     -800.00
00358             -14.00     -840.00
00359              -2.00     -800.00
00360             -10.00     -800.00
00361             -10.00     -800.00
00362              -6.00     -800.00
00363              -6.00     -760.00
00364              -2.00     -760.00
00365             -12.00     -760.00
00366              -6.00     -720.00
00367             -10.00     -760.00
00368              -4.00     -720.00
00369              -2.00     -720.00
00370             -20.00     -720.00
00371               2.00     -720.00
00372             -12.00     -720.00
00373             -10.00     -720.00
00374               4.00     -640.00
00375             -18.00     -680.00
00376              -2.00     -640.00
00377              -8.00     -680.00
00378              -6.00     -640.00
00379              -4.00     -640.00
00380              -4.00     -640.00
00381              -2.00     -640.00
00382             -12.00     -640.00
00383              -2.00     -600.00
00384               4.00     -640.00
00385             -22.00     -600.00
00386               2.00     -560.00
00387               4.00     -600.00
00388             -26.00     -560.00
00389              10.00     -560.00
00390               2.00     -560.00
00391             -22.00     -560.00
00392              20.00     -520.00
00393             -18.00     -520.00
00394             -12.00     -520.00
00395              18.00     -520.00
00396             -26.00     -520.00
00397              -4.00     -480.00
00398               6.00     -480.00
00399             -20.00     -480.00
00400               4.00     -480.00
00401              -2.00     -480.00
00402             -18.00     -440.00
00403               4.00     -400.00
00404              -4.00     -440.00
00405             -12.00     -400.00
00406               2.00     -400.00
00407              -6.00     -400.00
00408              -8.00     -400.00
00409               0.00     -400.00
00410              -4.00     -400.00
00411              -6.00     -360.00
00412               0.00     -320.00
00413              -6.00     -360.00
00414             -10.00     -320.00
00415               2.00     -320.00
00416              -6.00     -280.00
00417              -2.00     -280.00
00418               2.00     -280.00
00419             -10.00     -280.00
00420               2.00     -320.00
00421              -6.00     -280.00
00422              -4.00     -240.00
00423              -2.00     -240.00
00424              -6.00     -240.00
00425              -2.00     -200.00
00426              -4.00     -200.00
00427              -6.00     -200.00
00428              -6.00     -160.00
00429              -6.00     -160.00
00430              -2.00     -200.00
00431              -6.00     -160.00
00432              -2.00     -160.00
00433              -4.00     -160.00
00434              -4.00     -160.00
00435              -4.00     -160.00
00436              -2.00      -80.00
00437              -4.00     -120.00
00438              -4.00      -80.00
00439              -2.00      -80.00
00440              -2.00      -80.00
00441              -2.00      -80.00
00442               2.00      -40.00
00443             -10.00      -40.00
00444               0.00      -40.00
00445               4.00      -40.00
00446              30.00        0.00
00447             154.00        0.00
00448            -250.00        0.00
00449             250.00      120.00
00450            -250.00        0.00
00451             250.00       40.00
00452            -250.00      -40.00
00453             188.00      -80.00
00454              -2.00        0.00
00455            -250.00       80.00
00456             250.00      240.00
00457            -250.00      280.00
00458             250.00      160.00
00459            -242.00       80.00
00460             250.00       80.00
00461            -250.00      -40.00
00462             250.00      160.00
00463            -250.00      160.00
00464             148.00      240.00
00465             -82.00      240.00
00466              28.00      160.00
00467               6.00      160.00
00468             -20.00      160.00
00469              50.00      200.00
00470             -76.00      240.00
00471              84.00      280.00
