Unit:(mV)
                     CH1         CH2
Frequency              ?  98.128 kHz
00001               1.00    -6400.00
00002              -0.40    -6400.00
00003              -0.60    -6400.00
00004               0.40    -7200.00
00005               0.20    -6400.00
00006               2.00    -6400.00
00007              -3.80    -7200.00
00008               0.20    -6400.00
00009               3.60    -6400.00
00010             -10.80    -7200.00
00011               6.20    -7200.00
00012               0.60    -7200.00
00013              -1.00    -6400.00
00014               8.60    -7200.00
00015              -8.60    -7200.00
00016               0.20    -7200.00
00017               2.60    -7200.00
00018              -6.80    -7200.00
00019              -0.40    -7200.00
00020               4.20    -7200.00
00021               2.00    -7200.00
00022              -5.40    -7200.00
00023               8.60    -8000.00
00024              -1.40    -8000.00
00025              -7.60    -7200.00
00026              11.00    -8000.00
00027             -11.00    -7200.00
00028              -0.60    -7200.00
00029               5.80    -8000.00
00030              -6.60    -7200.00
00031               5.20    -8000.00
00032               0.60    -8000.00
00033               1.20    -8000.00
00034              -1.00    -8000.00
00035               2.00    -8000.00
00036              -5.40    -8000.00
00037               0.20    -8000.00
00038               2.80    -8000.00
00039              -8.60    -8000.00
00040               9.20    -8000.00
00041              -0.60    -8000.00
00042              -3.40    -8000.00
00043               5.40    -8000.00
00044              -2.20    -8000.00
00045              -4.00    -8000.00
00046              -0.60    -8000.00
00047               2.40    -8000.00
00048              -4.20    -8000.00
00049               3.60    -8000.00
00050               2.00    -8800.00
00051              -1.40    -8000.00
00052               1.40    -8000.00
00053              -1.80    -8800.00
00054               0.20    -8800.00
00055              -3.60    -9600.00
00056               1.80    -8800.00
00057              -0.20    -8800.00
00058              -0.40    -8800.00
00059               2.00    -9600.00
00060              -0.20    -8800.00
00061               0.00    -9600.00
00062              -1.00    -8800.00
00063               0.40    -8800.00
00064              -2.40    -9600.00
00065              -0.20    -9600.00
00066               1.00    -8800.00
00067              -0.40    -8800.00
00068               1.00    -9600.00
00069               0.20    -9600.00
00070              -0.40    -8800.00
00071              -0.60    -9600.00
00072               1.00    -9600.00
00073              -2.00    -9600.00
00074              -0.60    -9600.00
00075               1.80    -9600.00
00076              -1.20    -9600.00
00077               0.40    -9600.00
00078              -0.20    -9600.00
00079              -0.60    -9600.00
00080              -0.60    -9600.00
00081               0.60    -9600.00
00082              -0.20    -9600.00
00083              -1.00    -9600.00
00084               1.40    -9600.00
00085               0.20    -9600.00
00086              -0.20    -9600.00
00087               0.40   -10400.00
00088               0.40    -9600.00
00089              -0.40    -9600.00
00090              -0.80    -9600.00
00091               0.20   -10400.00
00092              -0.40   -10400.00
00093               0.40    -9600.00
00094               0.40   -10400.00
00095               0.40    -9600.00
00096              -0.60    -9600.00
00097               0.20    -9600.00
00098               0.40   -10400.00
00099              -0.40    -9600.00
00100               1.00   -10400.00
00101               0.60   -10400.00
00102              -0.20   -10400.00
00103               0.40    -9600.00
00104               0.20   -10400.00
00105              -0.40    -9600.00
00106              -0.20   -10400.00
00107              -0.40    -9600.00
00108              -0.20   -10400.00
00109               0.20    -9600.00
00110              -0.20    -9600.00
00111               0.40   -10400.00
00112               0.20   -10400.00
00113               0.00   -10400.00
00114               0.60   -10400.00
00115              -0.60   -10400.00
00116              -0.40   -10400.00
00117               0.20   -10400.00
00118              -0.60   -10400.00
00119              -0.20   -10400.00
00120               0.20   -10400.00
00121              -0.40   -10400.00
00122               0.20   -10400.00
00123              -0.20   -10400.00
00124              -0.60   -10400.00
