Unit:(mV)
                     CH1         CH2
Frequency              ? 260.899 kHz
00001              -6.00     1000.00
00002             -10.00      800.00
00003             -12.00      600.00
00004             -10.00      600.00
00005              -6.00      400.00
00006              -4.00        0.00
00007              -2.00        0.00
00008              -6.00     -200.00
00009              26.00     -400.00
00010              16.00     -600.00
00011             -28.00     -800.00
00012             -28.00    -1000.00
00013              10.00    -1000.00
00014              22.00    -1400.00
00015              90.00    -1400.00
00016             250.00    -1800.00
00017             -36.00    -2400.00
00018            -250.00    -2400.00
00019            -250.00    -2600.00
00020             198.00    -2600.00
00021             250.00    -2000.00
00022             250.00    -3000.00
00023            -250.00    -3200.00
00024            -250.00    -2600.00
00025             250.00    -4200.00
00026             110.00    -3400.00
00027            -250.00    -3600.00
00028            -250.00    -4600.00
00029            -106.00    -3200.00
00030             250.00    -4600.00
00031             -34.00    -4600.00
00032            -250.00    -4200.00
00033            -100.00    -5800.00
00034             106.00    -4000.00
00035             250.00    -5400.00
00036            -196.00    -5800.00
00037            -250.00    -4800.00
00038              62.00    -6600.00
00039             102.00    -5600.00
00040             230.00    -6200.00
00041            -250.00    -6400.00
00042            -174.00    -5800.00
00043             246.00    -7200.00
00044              84.00    -6200.00
00045             -64.00    -7200.00
00046            -188.00    -7000.00
00047             -22.00    -7000.00
00048             222.00    -7800.00
00049              58.00    -6800.00
00050            -158.00    -8000.00
00051            -102.00    -7600.00
00052              60.00    -8000.00
00053             126.00    -8400.00
00054             -18.00    -8000.00
00055             -92.00    -8200.00
00056             -44.00    -8200.00
00057              84.00    -8600.00
00058              66.00    -8400.00
00059             -84.00    -8800.00
00060             -36.00    -9000.00
00061              20.00    -9000.00
00062              50.00    -9200.00
00063              18.00    -9200.00
00064             -52.00    -9600.00
00065             -30.00    -9400.00
00066              36.00    -9600.00
00067              26.00    -9800.00
00068             -10.00   -10000.00
00069             -12.00    -9800.00
00070             -12.00    -9800.00
00071              26.00   -10000.00
00072              10.00   -10000.00
00073             -14.00   -10400.00
00074             -12.00   -10400.00
00075               6.00   -10600.00
00076              20.00   -10600.00
00077               6.00   -10600.00
00078             -10.00   -10600.00
00079              -6.00   -10800.00
00080              10.00   -10800.00
00081               6.00   -10800.00
00082              -2.00   -10800.00
00083              -2.00   -10800.00
00084               8.00   -11200.00
00085               4.00   -11000.00
00086               4.00   -11200.00
00087              -6.00   -11200.00
00088              -6.00   -11400.00
00089              14.00   -11400.00
00090              10.00   -11400.00
00091               0.00   -11400.00
00092              -4.00   -11400.00
00093              -6.00   -11600.00
00094               2.00   -11400.00
00095              10.00   -11600.00
00096               4.00   -11400.00
00097               4.00   -11600.00
00098               2.00   -11800.00
00099              -4.00   -11600.00
00100              -4.00   -11600.00
00101               4.00   -11600.00
00102               6.00   -11600.00
00103               6.00   -11600.00
00104               8.00   -11600.00
00105              -2.00   -11600.00
00106              -4.00   -11600.00
00107              -2.00   -11600.00
00108               2.00   -11400.00
00109              10.00   -11400.00
00110               6.00   -11600.00
00111               2.00   -11600.00
00112               2.00   -11400.00
00113              -2.00   -11400.00
00114               4.00   -11400.00
00115               4.00   -11400.00
00116               4.00   -11000.00
00117               8.00   -11000.00
00118               4.00   -11200.00
00119              -4.00   -11000.00
00120               0.00   -11000.00
00121               8.00   -11000.00
00122              10.00   -10800.00
00123               6.00   -10800.00
00124              -2.00   -10800.00
00125               2.00   -10800.00
00126              10.00   -10800.00
00127               4.00   -10600.00
00128               2.00   -10600.00
00129               4.00   -10400.00
00130               8.00   -10400.00
00131              10.00   -10200.00
00132               2.00   -10000.00
00133              -2.00   -10000.00
00134               6.00   -10000.00
00135              10.00    -9800.00
00136               4.00    -9800.00
00137               2.00    -9600.00
00138               4.00    -9600.00
00139               4.00    -9600.00
00140               4.00    -9600.00
00141               2.00    -9400.00
00142               4.00    -9200.00
00143              10.00    -9000.00
00144               6.00    -8800.00
00145               4.00    -8800.00
00146               2.00    -8800.00
00147               4.00    -8400.00
00148              10.00    -8400.00
00149               4.00    -8400.00
00150               4.00    -8200.00
00151              10.00    -8000.00
00152               6.00    -7800.00
00153               2.00    -8000.00
00154               2.00    -7600.00
00155               2.00    -7400.00
00156               4.00    -7400.00
00157              10.00    -7200.00
00158               2.00    -7200.00
00159              -2.00    -6800.00
00160              -4.00    -6800.00
00161               2.00    -6600.00
00162               4.00    -6400.00
00163              10.00    -6400.00
00164               2.00    -6000.00
00165               2.00    -6000.00
00166              -2.00    -6000.00
00167               4.00    -5600.00
00168               6.00    -5400.00
00169               2.00    -5200.00
00170               2.00    -5200.00
00171               4.00    -5000.00
00172               2.00    -4800.00
00173               0.00    -4600.00
00174              -2.00    -4400.00
00175               2.00    -4200.00
00176              12.00    -4200.00
00177               4.00    -4000.00
00178              -2.00    -3600.00
00179               2.00    -3400.00
00180               2.00    -3400.00
00181               4.00    -3200.00
00182               2.00    -2800.00
00183               0.00    -2800.00
00184               6.00    -2600.00
00185               4.00    -2400.00
00186              -2.00    -2400.00
00187              -2.00    -2000.00
00188               2.00    -1800.00
00189               6.00    -1600.00
00190               2.00    -1600.00
00191              -4.00    -1200.00
00192               2.00    -1000.00
00193               4.00     -800.00
00194               4.00     -800.00
00195               2.00     -400.00
00196               2.00     -400.00
00197               4.00     -200.00
00198               6.00        0.00
00199               2.00      200.00
00200              18.00      400.00
00201              34.00      600.00
00202               4.00      800.00
00203             -22.00      800.00
00204              -2.00     1200.00
00205              26.00     1200.00
00206              28.00     1400.00
00207              62.00     1600.00
00208             242.00     2000.00
00209             106.00     2200.00
00210            -250.00     2200.00
00211            -250.00     2400.00
00212             188.00     2600.00
00213             250.00     2600.00
00214             250.00     3200.00
00215              50.00     3200.00
00216            -250.00     3000.00
00217              68.00     3600.00
00218             250.00     3600.00
00219            -178.00     3800.00
00220            -250.00     4000.00
00221              -6.00     4200.00
00222             166.00     4600.00
00223             250.00     4400.00
00224            -154.00     4800.00
00225            -250.00     5000.00
00226              48.00     4800.00
00227             250.00     5600.00
00228              84.00     5200.00
00229            -234.00     5600.00
00230            -140.00     6000.00
00231              94.00     5600.00
00232             174.00     6400.00
00233             -20.00     6200.00
00234            -222.00     6200.00
00235              10.00     6800.00
00236             218.00     6600.00
00237              -6.00     7000.00
00238            -156.00     7000.00
00239             -86.00     7200.00
00240              70.00     7400.00
00241             172.00     7400.00
00242             -44.00     7800.00
00243            -178.00     7800.00
00244               4.00     8200.00
00245              94.00     8200.00
00246              40.00     8200.00
00247             -54.00     8600.00
00248             -82.00     8600.00
00249              26.00     8600.00
00250              90.00     8800.00
00251             -30.00     8800.00
00252             -86.00     8800.00
00253              -4.00     9200.00
00254              46.00     9200.00
00255              34.00     9200.00
00256             -28.00     9600.00
00257             -62.00     9600.00
00258               0.00     9600.00
00259              42.00     9800.00
00260             -10.00     9800.00
00261             -30.00    10000.00
00262              -6.00    10200.00
00263              12.00    10200.00
00264              18.00    10400.00
00265             -22.00    10400.00
00266             -30.00    10400.00
00267               6.00    10600.00
00268              10.00    10600.00
00269              -6.00    10600.00
00270             -26.00    10800.00
00271             -28.00    11000.00
00272              -2.00    11000.00
00273               4.00    11000.00
00274              -4.00    10800.00
00275               2.00    11000.00
00276              10.00    11000.00
00277              -2.00    11200.00
00278             -20.00    11200.00
00279             -22.00    11200.00
00280             -20.00    11200.00
00281              -2.00    11600.00
00282               4.00    11600.00
00283             -10.00    11600.00
00284             -12.00    11600.00
00285             -12.00    11600.00
00286              -6.00    11600.00
00287               4.00    11600.00
00288              -4.00    11600.00
00289             -18.00    11600.00
00290             -18.00    11600.00
00291             -20.00    11600.00
00292             -12.00    11600.00
00293              -4.00    11600.00
00294              -6.00    11600.00
00295              -4.00    11600.00
00296               0.00    11600.00
00297             -10.00    11600.00
00298             -22.00    11600.00
00299             -22.00    11600.00
00300             -14.00    11600.00
00301              -2.00    11400.00
00302              -4.00    11600.00
00303             -14.00    11600.00
00304             -14.00    11200.00
00305             -12.00    11200.00
00306             -12.00    11200.00
00307              -6.00    11400.00
00308              -6.00    11200.00
00309              -4.00    11200.00
00310             -12.00    11200.00
00311             -18.00    11000.00
00312             -18.00    11200.00
00313             -10.00    11000.00
00314              -4.00    11000.00
00315              -6.00    11000.00
00316             -10.00    10800.00
00317             -12.00    10800.00
00318             -12.00    10800.00
00319             -14.00    10400.00
00320             -14.00    10400.00
00321             -10.00    10400.00
00322              -6.00    10400.00
00323             -12.00    10400.00
00324             -14.00    10200.00
00325             -18.00    10000.00
00326             -10.00    10000.00
00327             -10.00     9800.00
00328              -8.00    10000.00
00329             -10.00     9600.00
00330             -12.00     9600.00
00331             -12.00     9400.00
00332             -14.00     9400.00
00333             -14.00     9200.00
00334              -4.00     9200.00
00335              -6.00     9200.00
00336             -12.00     8800.00
00337             -12.00     8800.00
00338             -14.00     8800.00
00339             -12.00     8600.00
00340             -12.00     8400.00
00341             -12.00     8400.00
00342              -4.00     8000.00
00343              -6.00     8200.00
00344             -12.00     7800.00
00345             -18.00     7800.00
00346             -18.00     7600.00
00347              -8.00     7400.00
00348              -2.00     7200.00
00349              -6.00     7000.00
00350             -12.00     7000.00
00351             -16.00     6800.00
00352             -16.00     6800.00
00353             -12.00     6400.00
00354              -6.00     6400.00
00355              -6.00     6200.00
00356             -10.00     6200.00
00357             -14.00     6000.00
00358             -14.00     5800.00
00359             -10.00     5600.00
00360             -10.00     5400.00
00361              -8.00     5200.00
00362              -6.00     5000.00
00363             -10.00     4800.00
00364             -10.00     4800.00
00365             -14.00     4600.00
00366             -18.00     4400.00
00367              -4.00     4200.00
00368              -4.00     4000.00
00369             -10.00     3800.00
00370             -12.00     3600.00
00371             -12.00     3600.00
00372             -10.00     3200.00
00373             -12.00     3200.00
00374             -12.00     3000.00
00375              -6.00     2800.00
00376              -4.00     2600.00
00377             -10.00     2400.00
00378             -12.00     2200.00
00379             -12.00     2200.00
00380              -6.00     1800.00
00381              -4.00     1600.00
00382              -8.00     1400.00
00383             -12.00     1200.00
00384              -6.00     1000.00
00385             -10.00      800.00
00386             -10.00      600.00
00387             -10.00      600.00
00388              -6.00      400.00
00389              -2.00        0.00
00390              -6.00        0.00
00391              -6.00     -200.00
00392              18.00     -400.00
00393              26.00     -600.00
00394             -16.00     -800.00
00395             -30.00    -1000.00
00396              -2.00    -1000.00
00397              20.00    -1400.00
00398              46.00    -1400.00
00399             250.00    -1600.00
00400             144.00    -2200.00
00401            -250.00    -2400.00
00402            -250.00    -2400.00
00403              90.00    -2600.00
00404             250.00    -2400.00
00405             250.00    -2800.00
00406            -250.00    -3400.00
00407            -250.00    -2600.00
00408             250.00    -3800.00
00409             250.00    -3800.00
00410            -250.00    -3000.00
00411            -204.00    -4600.00
00412            -250.00    -3400.00
00413             250.00    -4000.00
00414             250.00    -5200.00
00415            -250.00    -3800.00
00416            -160.00    -5600.00
00417               4.00    -4600.00
00418             250.00    -4600.00
00419              54.00    -5800.00
00420            -250.00    -4400.00
00421              14.00    -6400.00
00422              68.00    -5800.00
00423             242.00    -5600.00
00424            -102.00    -6800.00
00425            -250.00    -5600.00
00426             190.00    -7000.00
00427             154.00    -6400.00
00428             -28.00    -6800.00
00429            -164.00    -7400.00
00430            -108.00    -6600.00
00431             186.00    -7600.00
00432             134.00    -7200.00
00433            -120.00    -7400.00
00434            -138.00    -8000.00
00435              12.00    -7600.00
00436             130.00    -8200.00
00437              28.00    -8000.00
00438             -90.00    -8400.00
00439             -70.00    -8400.00
00440              46.00    -8400.00
00441             100.00    -8800.00
00442             -54.00    -8800.00
00443             -62.00    -9000.00
00444               6.00    -9200.00
00445              42.00    -9200.00
00446              38.00    -9200.00
00447             -38.00    -9400.00
00448             -50.00    -9600.00
00449              20.00    -9600.00
00450              36.00    -9600.00
00451              -6.00    -9600.00
00452             -12.00    -9800.00
00453             -18.00   -10000.00
00454              18.00   -10200.00
00455              20.00   -10200.00
00456             -12.00   -10400.00
00457             -18.00   -10400.00
00458              -2.00   -10400.00
00459              20.00   -10600.00
00460              10.00   -10600.00
00461              -6.00   -10600.00
00462             -10.00   -10600.00
00463               4.00   -10800.00
00464              10.00   -10600.00
00465               0.00   -10800.00
00466              -4.00   -11000.00
00467               6.00   -11000.00
00468               4.00   -11000.00
00469               2.00   -11200.00
00470              -2.00   -11200.00
00471              -6.00   -11400.00
00472              12.00   -11200.00
00473              10.00   -11400.00
00474              -2.00   -11400.00
00475               0.00   -11600.00
00476               2.00   -11400.00
00477               4.00   -11600.00
00478               6.00   -11400.00
00479               2.00   -11400.00
00480               4.00   -11600.00
00481               6.00   -11400.00
00482              -2.00   -11600.00
00483              -4.00   -11600.00
00484               4.00   -11600.00
00485               6.00   -11600.00
00486               6.00   -11600.00
00487               6.00   -11400.00
00488               0.00   -11600.00
00489              -2.00   -11600.00
00490               4.00   -11600.00
00491               2.00   -11400.00
00492               4.00   -11400.00
00493               2.00   -11600.00
00494               2.00   -11400.00
00495               4.00   -11600.00
00496               4.00   -11200.00
00497               2.00   -11400.00
00498               2.00   -11200.00
00499               2.00   -11200.00
00500               6.00   -11200.00
00501              10.00   -11200.00
00502              -2.00   -11000.00
00503              -2.00   -11200.00
00504               4.00   -11000.00
00505               6.00   -10800.00
00506               4.00   -10800.00
00507               2.00   -10800.00
00508               2.00   -10800.00
00509               6.00   -10800.00
00510               2.00   -10600.00
00511               2.00   -10600.00
00512               6.00   -10600.00
00513              10.00   -10400.00
00514               4.00   -10200.00
00515               2.00   -10200.00
00516               2.00   -10000.00
00517               4.00   -10000.00
00518              10.00    -9800.00
00519               6.00    -9800.00
00520               4.00    -9600.00
00521               4.00    -9600.00
00522               4.00    -9600.00
00523               6.00    -9400.00
00524               0.00    -9200.00
00525               4.00    -9200.00
00526              10.00    -9000.00
00527               8.00    -8800.00
00528               4.00    -8800.00
00529               2.00    -8800.00
00530               6.00    -8600.00
00531               4.00    -8400.00
00532               4.00    -8200.00
00533               6.00    -8200.00
00534               8.00    -8000.00
00535               6.00    -8000.00
00536               2.00    -7800.00
00537               2.00    -7600.00
00538               4.00    -7600.00
00539              10.00    -7400.00
00540               4.00    -7200.00
00541               2.00    -7000.00
00542               4.00    -6800.00
00543               4.00    -6600.00
00544               4.00    -6600.00
00545               4.00    -6400.00
00546               4.00    -6400.00
00547               6.00    -6000.00
00548               2.00    -6000.00
00549               0.00    -5800.00
00550               4.00    -5600.00
00551               6.00    -5600.00
00552               4.00    -5200.00
00553               2.00    -5200.00
00554               4.00    -5000.00
