Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
1.540000e-06	4.266917e+04	7.852091e+02
1.550000e-06	4.314736e+04	7.905292e+02
1.560000e-06	4.361347e+04	7.959283e+02
1.570000e-06	4.406783e+04	8.010533e+02
1.580000e-06	4.451092e+04	8.057854e+02
1.590000e-06	4.494297e+04	8.104104e+02
1.600000e-06	4.536384e+04	8.151244e+02
1.610000e-06	4.577302e+04	8.196346e+02
1.620000e-06	4.616968e+04	8.235175e+02
1.630000e-06	4.655273e+04	8.268906e+02
1.640000e-06	4.692133e+04	8.304027e+02
1.650000e-06	4.727552e+04	8.344271e+02
1.660000e-06	4.761623e+04	8.385004e+02
1.670000e-06	4.794457e+04	8.418387e+02
1.680000e-06	4.826100e+04	8.443434e+02
1.690000e-06	4.856529e+04	8.467759e+02
1.700000e-06	4.885712e+04	8.498086e+02
1.710000e-06	4.913653e+04	8.531602e+02
1.720000e-06	4.940355e+04	8.559611e+02
1.730000e-06	4.965775e+04	8.578875e+02
1.740000e-06	4.989838e+04	8.595647e+02
1.750000e-06	5.012517e+04	8.617076e+02
1.760000e-06	5.033864e+04	8.641670e+02
1.770000e-06	5.053943e+04	8.661811e+02
1.780000e-06	5.072724e+04	8.674787e+02
1.790000e-06	5.090088e+04	8.686837e+02
1.800000e-06	5.105953e+04	8.704212e+02
1.810000e-06	5.120360e+04	8.723573e+02
1.820000e-06	5.133425e+04	8.735787e+02
1.830000e-06	5.145191e+04	8.738802e+02
1.840000e-06	5.155578e+04	8.741755e+02
1.850000e-06	5.164493e+04	8.753367e+02
1.860000e-06	5.171952e+04	8.769601e+02
1.870000e-06	5.178059e+04	8.778149e+02
1.880000e-06	5.182851e+04	8.775194e+02
1.890000e-06	5.186224e+04	8.771933e+02
1.900000e-06	5.188074e+04	8.780334e+02
1.910000e-06	5.188480e+04	8.795745e+02
1.920000e-06	5.187695e+04	8.800541e+02
1.930000e-06	5.185895e+04	8.786609e+02
1.940000e-06	5.182988e+04	8.768042e+02
1.950000e-06	5.178721e+04	8.765250e+02
1.960000e-06	5.173016e+04	8.778268e+02
1.970000e-06	5.166115e+04	8.783671e+02
1.980000e-06	5.158299e+04	8.762179e+02
1.990000e-06	5.149427e+04	8.724704e+02
2.000000e-06	5.138834e+04	8.703576e+02
2.010000e-06	5.125787e+04	8.716844e+02
2.020000e-06	5.110156e+04	8.747197e+02
2.030000e-06	5.092637e+04	8.760748e+02
2.040000e-06	5.074277e+04	8.743781e+02
2.050000e-06	5.055710e+04	8.714929e+02
2.060000e-06	5.036748e+04	8.700899e+02
2.070000e-06	5.016646e+04	8.706970e+02
2.080000e-06	4.994745e+04	8.716587e+02
2.090000e-06	4.970932e+04	8.716146e+02
2.100000e-06	4.945587e+04	8.711160e+02
2.110000e-06	4.919178e+04	8.714596e+02
2.120000e-06	4.891894e+04	8.725727e+02
2.130000e-06	4.863559e+04	8.729039e+02
2.140000e-06	4.833836e+04	8.714804e+02
2.150000e-06	4.802502e+04	8.693830e+02
2.160000e-06	4.769607e+04	8.686525e+02
2.170000e-06	4.735417e+04	8.699628e+02
2.180000e-06	4.700205e+04	8.719248e+02
2.190000e-06	4.664034e+04	8.727396e+02
2.200000e-06	4.626703e+04	8.720145e+02
2.210000e-06	4.587904e+04	8.705983e+02
2.220000e-06	4.547493e+04	8.690138e+02
2.230000e-06	4.505624e+04	8.667593e+02
2.240000e-06	4.462630e+04	8.633213e+02
2.250000e-06	4.418737e+04	8.592960e+02
2.260000e-06	4.373889e+04	8.559002e+02
2.270000e-06	4.327807e+04	8.534411e+02
2.280000e-06	4.280256e+04	8.508301e+02
2.290000e-06	4.231227e+04	8.468985e+02
2.300000e-06	4.180920e+04	8.418770e+02
2.310000e-06	4.129549e+04	8.371303e+02
2.320000e-06	4.077180e+04	8.334735e+02
2.330000e-06	4.023739e+04	8.301897e+02
2.340000e-06	3.969132e+04	8.259396e+02
2.350000e-06	3.913350e+04	8.203487e+02
2.360000e-06	3.856474e+04	8.143037e+02
2.370000e-06	3.798612e+04	8.087216e+02
2.380000e-06	3.739852e+04	8.034509e+02
2.390000e-06	3.680225e+04	7.976240e+02
2.400000e-06	3.619699e+04	7.908430e+02
2.410000e-06	3.558176e+04	7.836270e+02
2.420000e-06	3.495546e+04	7.766724e+02
2.430000e-06	3.431791e+04	7.700181e+02
2.440000e-06	3.367056e+04	7.631572e+02
2.450000e-06	3.301578e+04	7.557716e+02
2.460000e-06	3.235514e+04	7.480313e+02
2.470000e-06	3.168788e+04	7.401719e+02
2.480000e-06	3.101149e+04	7.321036e+02
2.490000e-06	3.032392e+04	7.236340e+02
2.500000e-06	2.962562e+04	7.148845e+02
2.510000e-06	2.891924e+04	7.061759e+02
2.520000e-06	2.820735e+04	6.974939e+02
2.530000e-06	2.749035e+04	6.883628e+02
2.540000e-06	2.676650e+04	6.784268e+02
2.550000e-06	2.603393e+04	6.679860e+02
2.560000e-06	2.529243e+04	6.576830e+02
2.570000e-06	2.454333e+04	6.476697e+02
2.580000e-06	2.378801e+04	6.373557e+02
2.590000e-06	2.302692e+04	6.261316e+02
2.600000e-06	2.225993e+04	6.141566e+02
2.610000e-06	2.148723e+04	6.021730e+02
2.620000e-06	2.070955e+04	5.905712e+02
2.630000e-06	1.992736e+04	5.789154e+02
2.640000e-06	1.914036e+04	5.665225e+02
2.650000e-06	1.834793e+04	5.533033e+02
2.660000e-06	1.755009e+04	5.397690e+02
2.670000e-06	1.674760e+04	5.262653e+02
2.680000e-06	1.594106e+04	5.125196e+02
2.690000e-06	1.513018e+04	4.980970e+02
2.700000e-06	1.431419e+04	4.830740e+02
2.710000e-06	1.349309e+04	4.679454e+02
2.720000e-06	1.266806e+04	4.528815e+02
2.730000e-06	1.184050e+04	4.373993e+02
2.740000e-06	1.101080e+04	4.209650e+02
2.750000e-06	1.017816e+04	4.037359e+02
2.760000e-06	9.341859e+03	3.864009e+02
2.770000e-06	8.502299e+03	3.692788e+02
2.780000e-06	7.660810e+03	3.518661e+02
2.790000e-06	6.818353e+03	3.334625e+02
2.800000e-06	5.974711e+03	3.140651e+02
2.810000e-06	5.128950e+03	2.943513e+02
2.820000e-06	4.280512e+03	2.747766e+02
2.830000e-06	3.429750e+03	2.549890e+02
2.840000e-06	2.577596e+03	2.343209e+02
2.850000e-06	1.724979e+03	2.126759e+02
2.860000e-06	8.725721e+02	1.906184e+02
2.870000e-06	2.072421e+01	1.685763e+02
2.880000e-06	-8.306705e+02	1.462628e+02
2.890000e-06	-1.682121e+03	1.230973e+02
2.900000e-06	-2.533907e+03	9.902444e+01
2.910000e-06	-3.385260e+03	7.459784e+01
2.920000e-06	-4.234424e+03	5.022495e+01
2.930000e-06	-5.079985e+03	2.563623e+01
2.940000e-06	-5.922297e+03	3.290178e-01
2.950000e-06	-6.763308e+03	-2.562245e+01
2.960000e-06	-7.604630e+03	-5.152760e+01
2.970000e-06	-8.445791e+03	-7.690011e+01
2.980000e-06	-9.284611e+03	-1.020307e+02
2.990000e-06	-1.011939e+04	-1.275123e+02
3.000000e-06	-1.095051e+04	-1.533336e+02
3.010000e-06	-1.177963e+04	-1.787614e+02
3.020000e-06	-1.260742e+04	-2.031854e+02
3.030000e-06	-1.343228e+04	-2.268077e+02
3.040000e-06	-1.425155e+04	-2.502715e+02
3.050000e-06	-1.506367e+04	-2.737448e+02
3.060000e-06	-1.586927e+04	-2.966842e+02
3.070000e-06	-1.667007e+04	-3.185620e+02
3.080000e-06	-1.746733e+04	-3.395354e+02
3.090000e-06	-1.826119e+04	-3.601563e+02
3.100000e-06	-1.905114e+04	-3.805567e+02
3.110000e-06	-1.983655e+04	-4.002606e+02
3.120000e-06	-2.061662e+04	-4.188800e+02
3.130000e-06	-2.139048e+04	-4.367116e+02
3.140000e-06	-2.215779e+04	-4.543776e+02
3.150000e-06	-2.291932e+04	-4.719869e+02
3.160000e-06	-2.367636e+04	-4.889798e+02
3.170000e-06	-2.442920e+04	-5.048900e+02
3.180000e-06	-2.517612e+04	-5.199867e+02
3.190000e-06	-2.591443e+04	-5.349081e+02
3.200000e-06	-2.664266e+04	-5.497809e+02
3.210000e-06	-2.736182e+04	-5.640450e+02
3.220000e-06	-2.807435e+04	-5.772414e+02
3.230000e-06	-2.878182e+04	-5.896870e+02
3.240000e-06	-2.948358e+04	-6.020947e+02
3.250000e-06	-3.017749e+04	-6.146419e+02
3.260000e-06	-3.086188e+04	-6.267646e+02
3.270000e-06	-3.153664e+04	-6.379719e+02
3.280000e-06	-3.220285e+04	-6.485605e+02
3.290000e-06	-3.286154e+04	-6.592222e+02
3.300000e-06	-3.351274e+04	-6.700592e+02
3.310000e-06	-3.415550e+04	-6.803739e+02
3.320000e-06	-3.478847e+04	-6.895742e+02
3.330000e-06	-3.541073e+04	-6.979967e+02
3.340000e-06	-3.602250e+04	-7.065156e+02
3.350000e-06	-3.662507e+04	-7.154258e+02
3.360000e-06	-3.721998e+04	-7.240952e+02
3.370000e-06	-3.780760e+04	-7.318615e+02
3.380000e-06	-3.838650e+04	-7.389658e+02
3.390000e-06	-3.895417e+04	-7.462480e+02
3.400000e-06	-3.950886e+04	-7.539979e+02
3.410000e-06	-4.005066e+04	-7.615183e+02
3.420000e-06	-4.058119e+04	-7.680095e+02
3.430000e-06	-4.110193e+04	-7.736035e+02
3.440000e-06	-4.161312e+04	-7.791680e+02
3.450000e-06	-4.211386e+04	-7.851614e+02
3.460000e-06	-4.260313e+04	-7.911006e+02
3.470000e-06	-4.308050e+04	-7.963419e+02
3.480000e-06	-4.354611e+04	-8.010626e+02
3.490000e-06	-4.400015e+04	-8.060506e+02
3.500000e-06	-4.444269e+04	-8.115676e+02
3.510000e-06	-4.487371e+04	-8.168790e+02
3.520000e-06	-4.529309e+04	-8.211637e+02
3.530000e-06	-4.570029e+04	-8.246096e+02
3.540000e-06	-4.609426e+04	-8.281874e+02
3.550000e-06	-4.647389e+04	-8.323719e+02
3.560000e-06	-4.683866e+04	-8.365405e+02
3.570000e-06	-4.718904e+04	-8.398889e+02
3.580000e-06	-4.752615e+04	-8.426122e+02
3.590000e-06	-4.785107e+04	-8.456928e+02
3.600000e-06	-4.816442e+04	-8.495276e+02
3.610000e-06	-4.846628e+04	-8.532807e+02
3.620000e-06	-4.875639e+04	-8.559321e+02
3.630000e-06	-4.903425e+04	-8.576700e+02
3.640000e-06	-4.929929e+04	-8.597122e+02
3.650000e-06	-4.955112e+04	-8.627117e+02
3.660000e-06	-4.978963e+04	-8.658643e+02
3.670000e-06	-5.001497e+04	-8.679714e+02
3.680000e-06	-5.022726e+04	-8.690764e+02
3.690000e-06	-5.042643e+04	-8.704483e+02
3.700000e-06	-5.061222e+04	-8.728683e+02
3.710000e-06	-5.078437e+04	-8.755165e+02
3.720000e-06	-5.094274e+04	-8.770322e+02
3.730000e-06	-5.108729e+04	-8.773825e+02
3.740000e-06	-5.121802e+04	-8.779834e+02
3.750000e-06	-5.133492e+04	-8.798044e+02
3.760000e-06	-5.143795e+04	-8.819804e+02
3.770000e-06	-5.152692e+04	-8.829039e+02
3.780000e-06	-5.160159e+04	-8.824414e+02
3.790000e-06	-5.166186e+04	-8.822501e+02
3.800000e-06	-5.170807e+04	-8.835941e+02
3.810000e-06	-5.174094e+04	-8.855088e+02
3.820000e-06	-5.176114e+04	-8.859253e+02
3.830000e-06	-5.176873e+04	-8.845087e+02
