Unit:(mV)
                     CH1         CH2
Frequency              ? 260.621 kHz
00001             -12.00      600.00
00002             -10.00      400.00
00003               0.00      400.00
00004              -2.00      200.00
00005              -6.00        0.00
00006              -4.00     -200.00
00007              20.00     -400.00
00008              20.00     -800.00
00009             -18.00     -800.00
00010             -32.00     -800.00
00011               2.00    -1000.00
00012              26.00    -1200.00
00013              88.00    -1600.00
00014             250.00    -1600.00
00015             -12.00    -2400.00
00016            -250.00    -2200.00
00017            -250.00    -2400.00
00018             194.00    -2400.00
00019             250.00    -2000.00
00020             250.00    -3200.00
00021            -250.00    -2800.00
00022            -250.00    -2600.00
00023             250.00    -4400.00
00024              58.00    -3000.00
00025            -250.00    -3600.00
00026            -250.00    -4400.00
00027             -66.00    -3000.00
00028             250.00    -5000.00
00029             -84.00    -4200.00
00030            -250.00    -4200.00
00031            -124.00    -5800.00
00032             144.00    -4000.00
00033             250.00    -5600.00
00034            -250.00    -5400.00
00035            -250.00    -4800.00
00036              72.00    -6400.00
00037             154.00    -5000.00
00038             236.00    -6200.00
00039            -250.00    -6000.00
00040            -164.00    -5800.00
00041             250.00    -7000.00
00042              98.00    -6000.00
00043             -74.00    -7200.00
00044            -244.00    -6800.00
00045             -12.00    -6800.00
00046             250.00    -7600.00
00047              50.00    -6800.00
00048            -172.00    -7800.00
00049            -124.00    -7400.00
00050              72.00    -7600.00
00051             146.00    -8000.00
00052             -34.00    -7800.00
00053            -122.00    -8400.00
00054             -44.00    -8200.00
00055             102.00    -8400.00
00056              74.00    -8400.00
00057            -106.00    -8800.00
00058             -58.00    -8800.00
00059              20.00    -8800.00
00060              66.00    -9000.00
00061              20.00    -9200.00
00062             -74.00    -9200.00
00063             -38.00    -9400.00
00064              42.00    -9600.00
00065              28.00    -9600.00
00066             -20.00    -9600.00
00067             -22.00    -9600.00
00068             -14.00    -9800.00
00069              26.00   -10000.00
00070               4.00    -9800.00
00071             -28.00   -10000.00
00072             -20.00   -10200.00
00073              20.00   -10400.00
00074              22.00   -10200.00
00075              -6.00   -10200.00
00076             -18.00   -10400.00
00077              -6.00   -10600.00
00078              -2.00   -10600.00
00079              -6.00   -10600.00
00080              -6.00   -10600.00
00081              -6.00   -10800.00
00082              10.00   -10800.00
00083              10.00   -10800.00
00084              -2.00   -10800.00
00085             -10.00   -11200.00
00086              -8.00   -11000.00
00087              10.00   -11200.00
00088               2.00   -11200.00
00089             -14.00   -11400.00
00090             -16.00   -11400.00
00091             -12.00   -11400.00
00092               2.00   -11400.00
00093              10.00   -11200.00
00094               6.00   -11400.00
00095               0.00   -11400.00
00096               2.00   -11400.00
00097              -6.00   -11400.00
00098              -6.00   -11400.00
00099              -4.00   -11400.00
00100              -6.00   -11400.00
00101               2.00   -11200.00
00102              10.00   -11400.00
00103              -4.00   -11400.00
00104              -6.00   -11400.00
00105              -6.00   -11400.00
00106               4.00   -11400.00
00107              10.00   -11400.00
00108              -4.00   -11200.00
00109              -8.00   -11000.00
00110              -2.00   -11400.00
00111              -4.00   -11000.00
00112              -4.00   -11200.00
00113              -2.00   -11000.00
00114               2.00   -11000.00
00115               8.00   -11000.00
00116               2.00   -11000.00
00117              -4.00   -10800.00
00118              -6.00   -10800.00
00119              -2.00   -10800.00
00120               2.00   -10800.00
00121              -4.00   -10800.00
00122              -4.00   -10600.00
00123               2.00   -10600.00
00124               0.00   -10600.00
00125               2.00   -10400.00
00126               2.00   -10400.00
00127               4.00   -10400.00
00128               2.00   -10200.00
00129              -2.00   -10000.00
00130              -4.00   -10000.00
00131               2.00   -10000.00
00132               4.00    -9800.00
00133               2.00    -9800.00
00134              -2.00    -9600.00
00135               2.00    -9600.00
00136               4.00    -9600.00
00137              -2.00    -9400.00
00138              -4.00    -9200.00
00139               4.00    -9200.00
00140               4.00    -8800.00
00141               4.00    -9000.00
00142               2.00    -8800.00
00143               0.00    -8800.00
00144               2.00    -8600.00
00145               2.00    -8400.00
00146              -2.00    -8400.00
00147               2.00    -8200.00
00148               4.00    -8000.00
00149               6.00    -8000.00
00150               2.00    -7800.00
00151              -4.00    -7800.00
00152              -2.00    -7600.00
00153               2.00    -7400.00
00154               4.00    -7200.00
00155               6.00    -7200.00
00156               2.00    -7000.00
00157              -4.00    -6800.00
00158              -2.00    -6800.00
00159              -2.00    -6600.00
00160               6.00    -6400.00
00161               6.00    -6200.00
00162              -2.00    -6000.00
00163               0.00    -5800.00
00164              -2.00    -5800.00
00165               2.00    -5600.00
00166               2.00    -5400.00
00167              -4.00    -5200.00
00168               2.00    -5000.00
00169               4.00    -4800.00
00170              -2.00    -4800.00
00171              -4.00    -4400.00
00172              -2.00    -4400.00
00173               4.00    -4200.00
00174               4.00    -4000.00
00175               0.00    -3800.00
00176              -2.00    -3600.00
00177               2.00    -3400.00
00178               2.00    -3400.00
00179              -2.00    -3200.00
00180              -2.00    -3000.00
00181               4.00    -2800.00
00182               6.00    -2800.00
00183               4.00    -2400.00
00184              -2.00    -2400.00
00185              -2.00    -2000.00
00186               2.00    -2000.00
00187               4.00    -1800.00
00188              -2.00    -1400.00
00189               2.00    -1400.00
00190               4.00    -1200.00
00191               2.00    -1000.00
00192               4.00     -800.00
00193               2.00     -600.00
00194               2.00     -400.00
00195               4.00     -200.00
00196               4.00        0.00
00197               4.00        0.00
00198              12.00      400.00
00199              34.00      400.00
00200              18.00      600.00
00201             -14.00      800.00
00202             -12.00     1000.00
00203              20.00     1200.00
00204              34.00     1400.00
00205              54.00     1800.00
00206             222.00     2000.00
00207             180.00     2200.00
00208            -250.00     2200.00
00209            -250.00     2400.00
00210              74.00     2400.00
00211             250.00     2600.00
00212             250.00     3000.00
00213             -10.00     3200.00
00214            -250.00     3000.00
00215             104.00     3600.00
00216             250.00     3200.00
00217            -154.00     3600.00
00218            -250.00     4000.00
00219             -94.00     3800.00
00220             218.00     4400.00
00221             250.00     4400.00
00222            -164.00     4600.00
00223            -250.00     4800.00
00224              14.00     4800.00
00225             250.00     5400.00
00226             150.00     5000.00
00227            -250.00     5400.00
00228            -226.00     5600.00
00229             138.00     5600.00
00230             250.00     6200.00
00231             -30.00     6200.00
00232            -250.00     6200.00
00233              -8.00     6600.00
00234             250.00     6400.00
00235              52.00     6800.00
00236            -194.00     6800.00
00237            -154.00     7200.00
00238              90.00     7200.00
00239             242.00     7200.00
00240             -30.00     7600.00
00241            -218.00     7400.00
00242             -20.00     7800.00
00243             132.00     7800.00
00244              84.00     8000.00
00245             -82.00     8400.00
00246            -124.00     8400.00
00247              46.00     8400.00
00248             138.00     8600.00
00249             -20.00     8600.00
00250            -118.00     8800.00
00251             -22.00     8800.00
00252              76.00     9000.00
00253              66.00     9200.00
00254             -38.00     9200.00
00255             -84.00     9200.00
00256              10.00     9400.00
00257              64.00     9600.00
00258              -2.00     9600.00
00259             -38.00     9800.00
00260             -14.00     9800.00
00261              26.00    10000.00
00262              28.00    10000.00
00263             -28.00    10200.00
