Unit:(mV)
                     CH1         CH2
Frequency              ? 260.636 kHz
00001             -12.00      400.00
00002              -6.00      200.00
00003              -4.00      200.00
00004              -2.00     -200.00
00005              -6.00     -200.00
00006              20.00     -600.00
00007              24.00     -600.00
00008             -18.00     -800.00
00009             -30.00    -1000.00
00010               4.00    -1200.00
00011              26.00    -1400.00
00012             110.00    -1400.00
00013             250.00    -1800.00
00014             -56.00    -2400.00
00015            -250.00    -2400.00
00016            -250.00    -2600.00
00017             250.00    -2800.00
00018             250.00    -2400.00
00019             250.00    -3200.00
00020            -250.00    -2800.00
00021            -250.00    -2800.00
00022             250.00    -4400.00
00023              74.00    -3000.00
00024            -250.00    -4000.00
00025            -250.00    -4400.00
00026              20.00    -3200.00
00027             250.00    -5200.00
00028            -148.00    -4200.00
00029            -250.00    -4400.00
00030            -108.00    -6000.00
00031             130.00    -4000.00
00032             250.00    -5800.00
00033            -218.00    -5600.00
00034            -250.00    -5000.00
00035              84.00    -6800.00
00036             228.00    -5200.00
00037             222.00    -6600.00
00038            -250.00    -6200.00
00039             -74.00    -6000.00
00040             250.00    -7200.00
00041             126.00    -6000.00
00042             -20.00    -7400.00
00043            -216.00    -7000.00
00044              28.00    -7200.00
00045             250.00    -7600.00
00046              84.00    -7200.00
00047            -130.00    -8000.00
00048             -74.00    -7600.00
00049             110.00    -8000.00
00050             188.00    -8200.00
00051              10.00    -8000.00
00052             -66.00    -8400.00
00053              14.00    -8400.00
00054             150.00    -8800.00
00055             108.00    -9000.00
00056             -42.00    -9000.00
00057               2.00    -9000.00
00058              72.00    -9200.00
00059             132.00    -9200.00
00060              68.00    -9200.00
00061              -6.00    -9600.00
00062              32.00    -9600.00
00063             100.00    -9600.00
00064              84.00    -9800.00
00065              60.00    -9800.00
00066              50.00   -10000.00
00067              58.00   -10000.00
00068             102.00   -10400.00
00069              76.00   -10400.00
00070              58.00   -10600.00
00071              66.00   -10400.00
00072              86.00   -10600.00
00073             100.00   -10800.00
00074              90.00   -10800.00
00075              72.00   -10800.00
00076              82.00   -10800.00
00077             100.00   -11000.00
00078             100.00   -11000.00
00079              96.00   -11200.00
00080              98.00   -11000.00
00081             102.00   -11400.00
00082             106.00   -11200.00
00083             108.00   -11400.00
00084             100.00   -11400.00
00085             106.00   -11400.00
00086             126.00   -11400.00
00087             124.00   -11600.00
00088             124.00   -11600.00
00089             116.00   -11600.00
00090             122.00   -11600.00
00091             138.00   -11600.00
00092             134.00   -11600.00
00093             140.00   -11600.00
00094             146.00   -11600.00
00095             146.00   -12000.00
00096             150.00   -11800.00
00097             148.00   -11800.00
00098             152.00   -11600.00
00099             162.00   -11800.00
00100             170.00   -11600.00
00101             170.00   -11800.00
00102             166.00   -11600.00
00103             166.00   -12000.00
00104             170.00   -12000.00
00105             182.00   -11600.00
00106             186.00   -11600.00
00107             188.00   -11600.00
00108             186.00   -11600.00
00109             180.00   -11600.00
00110             178.00   -11600.00
00111             182.00   -11400.00
00112             180.00   -11400.00
00113             182.00   -11400.00
00114             178.00   -11400.00
00115             172.00   -11400.00
00116             164.00   -11400.00
00117             162.00   -11200.00
00118             164.00   -11000.00
00119             164.00   -11000.00
00120             158.00   -10800.00
00121             148.00   -11000.00
00122             140.00   -11000.00
00123             138.00   -10800.00
00124             140.00   -10800.00
00125             134.00   -10800.00
00126             130.00   -10600.00
00127             128.00   -10600.00
00128             122.00   -10600.00
00129             118.00   -10400.00
00130             108.00   -10200.00
00131             108.00   -10000.00
00132             110.00   -10000.00
00133             102.00   -10000.00
00134             100.00    -9800.00
00135              94.00    -9600.00
00136              90.00    -9600.00
00137              90.00    -9400.00
00138              82.00    -9600.00
00139              82.00    -9600.00
00140              84.00    -9200.00
00141              84.00    -9200.00
00142              72.00    -9000.00
00143              70.00    -8800.00
00144              68.00    -8800.00
