Unit:(mV)
                     CH1         CH2
Frequency              ? 260.635 kHz
00001             -10.00      600.00
00002              -6.00      400.00
00003              -6.00      400.00
00004              -4.00        0.00
00005              -2.00        0.00
00006              -4.00     -200.00
00007              26.00     -400.00
00008              18.00     -600.00
00009             -20.00     -800.00
00010             -28.00    -1000.00
00011              10.00    -1200.00
00012              28.00    -1400.00
00013             136.00    -1600.00
00014             250.00    -1800.00
00015            -150.00    -2400.00
00016            -250.00    -2400.00
00017            -232.00    -2600.00
00018             250.00    -2600.00
00019             250.00    -2200.00
00020             250.00    -3400.00
00021            -250.00    -2800.00
00022             -80.00    -2800.00
00023             250.00    -4400.00
00024             -56.00    -3000.00
00025            -250.00    -4200.00
00026            -250.00    -4200.00
00027             138.00    -3400.00
00028             250.00    -5400.00
00029            -250.00    -4000.00
00030            -250.00    -4600.00
00031            -106.00    -5800.00
00032             180.00    -4000.00
00033             250.00    -6200.00
00034            -250.00    -5200.00
00035            -250.00    -5400.00
00036              86.00    -6600.00
00037             230.00    -5200.00
00038             132.00    -6800.00
00039            -250.00    -6000.00
00040             -14.00    -6400.00
00041             230.00    -7000.00
00042              94.00    -6400.00
00043             -78.00    -7600.00
00044            -234.00    -6800.00
00045              64.00    -7400.00
00046             250.00    -7600.00
00047              16.00    -7400.00
00048            -156.00    -8200.00
00049             -86.00    -7800.00
00050             102.00    -8200.00
00051             148.00    -8400.00
00052             -52.00    -8200.00
00053             -92.00    -8600.00
00054               4.00    -8600.00
00055             126.00    -8800.00
00056              50.00    -9000.00
00057             -84.00    -9200.00
00058             -30.00    -9200.00
00059              50.00    -9200.00
00060              92.00    -9400.00
00061               8.00    -9400.00
00062             -50.00    -9600.00
00063              -4.00    -9800.00
00064              60.00    -9800.00
00065              36.00   -10000.00
00066               4.00   -10000.00
00067              -6.00   -10000.00
00068              18.00   -10400.00
00069              44.00   -10400.00
00070              12.00   -10400.00
00071              -2.00   -10600.00
00072               8.00   -10800.00
00073              34.00   -10800.00
00074              36.00   -10800.00
00075              14.00   -10800.00
00076               4.00   -10800.00
00077              20.00   -11200.00
00078              26.00   -11000.00
00079              24.00   -11000.00
00080              18.00   -11000.00
00081              20.00   -11200.00
00082              26.00   -11400.00
00083              20.00   -11400.00
00084              20.00   -11400.00
00085              12.00   -11600.00
00086              18.00   -11600.00
00087              30.00   -11800.00
00088              26.00   -11600.00
00089              20.00   -11800.00
00090              12.00   -12000.00
00091              20.00   -11800.00
00092              26.00   -12000.00
00093              22.00   -11800.00
00094              22.00   -11800.00
00095              20.00   -12000.00
00096              26.00   -12000.00
00097              20.00   -12000.00
00098              14.00   -11800.00
00099              20.00   -12000.00
00100              22.00   -12000.00
00101              28.00   -12000.00
00102              26.00   -12000.00
00103              18.00   -12000.00
00104              14.00   -12000.00
00105              20.00   -12000.00
00106              26.00   -12000.00
00107              26.00   -11800.00
00108              22.00   -11800.00
00109              22.00   -11600.00
00110              22.00   -12000.00
00111              20.00   -11800.00
00112              20.00   -11600.00
00113              22.00   -11600.00
00114              26.00   -11600.00
00115              26.00   -11600.00
00116              22.00   -11400.00
00117              20.00   -11600.00
00118              18.00   -11400.00
00119              20.00   -11400.00
00120              24.00   -11000.00
00121              26.00   -11200.00
00122              26.00   -11200.00
00123              22.00   -11000.00
00124              20.00   -11000.00
00125              20.00   -11000.00
00126              26.00   -10800.00
00127              26.00   -10800.00
00128              26.00   -10800.00
00129              20.00   -10600.00
00130              20.00   -10400.00
00131              20.00   -10400.00
00132              20.00   -10400.00
00133              20.00   -10400.00
00134              22.00   -10000.00
00135              22.00   -10000.00
00136              20.00    -9800.00
00137              20.00    -9800.00
00138              20.00    -9600.00
00139              20.00    -9400.00
00140              22.00    -9600.00
00141              22.00    -9200.00
00142              22.00    -9200.00
00143              20.00    -9000.00
00144              18.00    -8800.00
00145              18.00    -8800.00
00146              20.00    -8600.00
00147              20.00    -8800.00
00148              18.00    -8400.00
00149              18.00    -8200.00
00150              18.00    -8200.00
00151              14.00    -8000.00
00152              16.00    -8000.00
00153              14.00    -7600.00
