Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
1.990000e-06	5.155432e+04	8.990459e+02
2.000000e-06	5.145673e+04	8.973346e+02
2.010000e-06	5.134062e+04	8.943169e+02
2.020000e-06	5.120191e+04	8.923203e+02
2.030000e-06	5.104150e+04	8.922903e+02
2.040000e-06	5.086582e+04	8.925672e+02
2.050000e-06	5.068279e+04	8.907866e+02
2.060000e-06	5.049636e+04	8.867428e+02
2.070000e-06	5.030408e+04	8.828051e+02
2.080000e-06	5.009950e+04	8.813405e+02
2.090000e-06	4.987701e+04	8.821535e+02
2.100000e-06	4.963551e+04	8.829012e+02
2.110000e-06	4.937842e+04	8.818668e+02
2.120000e-06	4.911059e+04	8.797547e+02
2.130000e-06	4.883464e+04	8.785216e+02
2.140000e-06	4.854931e+04	8.788773e+02
2.150000e-06	4.825063e+04	8.795260e+02
2.160000e-06	4.793510e+04	8.788958e+02
2.170000e-06	4.760236e+04	8.770660e+02
2.180000e-06	4.725542e+04	8.755580e+02
2.190000e-06	4.689826e+04	8.754157e+02
2.200000e-06	4.653264e+04	8.760078e+02
2.210000e-06	4.615685e+04	8.758936e+02
2.220000e-06	4.576732e+04	8.745161e+02
2.230000e-06	4.536173e+04	8.726720e+02
2.240000e-06	4.494081e+04	8.714037e+02
2.250000e-06	4.450749e+04	8.708261e+02
2.260000e-06	4.406425e+04	8.701802e+02
2.270000e-06	4.361112e+04	8.687351e+02
2.280000e-06	4.314587e+04	8.663052e+02
2.290000e-06	4.266628e+04	8.629887e+02
2.300000e-06	4.217214e+04	8.588364e+02
2.310000e-06	4.166547e+04	8.540044e+02
2.320000e-06	4.114882e+04	8.489873e+02
2.330000e-06	4.062319e+04	8.443110e+02
2.340000e-06	4.008750e+04	8.399302e+02
2.350000e-06	3.953989e+04	8.351925e+02
2.360000e-06	3.897964e+04	8.295876e+02
2.370000e-06	3.840777e+04	8.233962e+02
2.380000e-06	3.782602e+04	8.173688e+02
2.390000e-06	3.723516e+04	8.117874e+02
2.400000e-06	3.663455e+04	8.060966e+02
2.410000e-06	3.602319e+04	7.995926e+02
2.420000e-06	3.540111e+04	7.922989e+02
2.430000e-06	3.476959e+04	7.849226e+02
2.440000e-06	3.413006e+04	7.779724e+02
2.450000e-06	3.348293e+04	7.711765e+02
2.460000e-06	3.282758e+04	7.638988e+02
2.470000e-06	3.216320e+04	7.559444e+02
2.480000e-06	3.148962e+04	7.477060e+02
2.490000e-06	3.080717e+04	7.395434e+02
2.500000e-06	3.011630e+04	7.312928e+02
2.510000e-06	2.941742e+04	7.225493e+02
2.520000e-06	2.871125e+04	7.132675e+02
2.530000e-06	2.799864e+04	7.038179e+02
2.540000e-06	2.727986e+04	6.944378e+02
2.550000e-06	2.655400e+04	6.848733e+02
2.560000e-06	2.581946e+04	6.747319e+02
2.570000e-06	2.507548e+04	6.640548e+02
2.580000e-06	2.432324e+04	6.532911e+02
2.590000e-06	2.356530e+04	6.426794e+02
2.600000e-06	2.280386e+04	6.318773e+02
2.610000e-06	2.203925e+04	6.203660e+02
2.620000e-06	2.127001e+04	6.081099e+02
2.630000e-06	2.049423e+04	5.955935e+02
2.640000e-06	1.971101e+04	5.831856e+02
2.650000e-06	1.892090e+04	5.706718e+02
2.660000e-06	1.812525e+04	5.575603e+02
2.670000e-06	1.732512e+04	5.437271e+02
2.680000e-06	1.652062e+04	5.295368e+02
2.690000e-06	1.571118e+04	5.153116e+02
2.700000e-06	1.489646e+04	5.008982e+02
2.710000e-06	1.407712e+04	4.859126e+02
2.720000e-06	1.325466e+04	4.702903e+02
2.730000e-06	1.243025e+04	4.543569e+02
2.740000e-06	1.160350e+04	4.383268e+02
2.750000e-06	1.077263e+04	4.219513e+02
2.760000e-06	9.935963e+03	4.048371e+02
2.770000e-06	9.093567e+03	3.870088e+02
2.780000e-06	8.247298e+03	3.689160e+02
2.790000e-06	7.399282e+03	3.508303e+02
2.800000e-06	6.550376e+03	3.324325e+02
2.810000e-06	5.700156e+03	3.131721e+02
2.820000e-06	4.848192e+03	2.929543e+02
2.830000e-06	3.995023e+03	2.722516e+02
2.840000e-06	3.141763e+03	2.514866e+02
2.850000e-06	2.289006e+03	2.304958e+02
2.860000e-06	1.436442e+03	2.087727e+02
2.870000e-06	5.835584e+02	1.861506e+02
2.880000e-06	-2.695932e+02	1.630154e+02
2.890000e-06	-1.122519e+03	1.397827e+02
2.900000e-06	-1.974988e+03	1.163574e+02
2.910000e-06	-2.827248e+03	9.229546e+01
2.920000e-06	-3.679467e+03	6.742671e+01
2.930000e-06	-4.531256e+03	4.208668e+01
2.940000e-06	-5.382015e+03	1.666032e+01
2.950000e-06	-6.231642e+03	-8.914437e+00
2.960000e-06	-7.080491e+03	-3.498881e+01
2.970000e-06	-7.928414e+03	-6.160084e+01
2.980000e-06	-8.774068e+03	-8.825331e+01
2.990000e-06	-9.615467e+03	-1.143861e+02
3.000000e-06	-1.045134e+04	-1.399245e+02
3.010000e-06	-1.128182e+04	-1.651947e+02
3.020000e-06	-1.210781e+04	-1.903588e+02
3.030000e-06	-1.292999e+04	-2.151500e+02
3.040000e-06	-1.374859e+04	-2.392420e+02
3.050000e-06	-1.456378e+04	-2.627006e+02
3.060000e-06	-1.537570e+04	-2.858634e+02
3.070000e-06	-1.618379e+04	-3.088079e+02
3.080000e-06	-1.698656e+04	-3.311575e+02
3.090000e-06	-1.778255e+04	-3.525208e+02
3.100000e-06	-1.857190e+04	-3.729802e+02
3.110000e-06	-1.935643e+04	-3.929603e+02
3.120000e-06	-2.013784e+04	-4.126487e+02
3.130000e-06	-2.091579e+04	-4.317578e+02
3.140000e-06	-2.168814e+04	-4.499526e+02
3.150000e-06	-2.245326e+04	-4.673568e+02
3.160000e-06	-2.321174e+04	-4.844289e+02
3.170000e-06	-2.396550e+04	-5.013558e+02
3.180000e-06	-2.471518e+04	-5.177804e+02
3.190000e-06	-2.545880e+04	-5.332443e+02
3.200000e-06	-2.619342e+04	-5.477718e+02
3.210000e-06	-2.691785e+04	-5.618307e+02
3.220000e-06	-2.763373e+04	-5.757413e+02
3.230000e-06	-2.834371e+04	-5.893271e+02
3.240000e-06	-2.904894e+04	-6.022484e+02
3.250000e-06	-2.974830e+04	-6.145249e+02
3.260000e-06	-3.043975e+04	-6.265217e+02
3.270000e-06	-3.112208e+04	-6.384341e+02
3.280000e-06	-3.179535e+04	-6.500067e+02
3.290000e-06	-3.246010e+04	-6.608856e+02
3.300000e-06	-3.311646e+04	-6.711123e+02
3.310000e-06	-3.376403e+04	-6.810640e+02
3.320000e-06	-3.440220e+04	-6.909213e+02
3.330000e-06	-3.503053e+04	-7.004165e+02
3.340000e-06	-3.564898e+04	-7.092373e+02
3.350000e-06	-3.625810e+04	-7.175336e+02
3.360000e-06	-3.685877e+04	-7.257951e+02
3.370000e-06	-3.745139e+04	-7.342193e+02
3.380000e-06	-3.803513e+04	-7.424214e+02
3.390000e-06	-3.860818e+04	-7.499126e+02
3.400000e-06	-3.916906e+04	-7.567432e+02
3.410000e-06	-3.971779e+04	-7.634536e+02
3.420000e-06	-4.025556e+04	-7.703848e+02
3.430000e-06	-4.078328e+04	-7.772550e+02
3.440000e-06	-4.130048e+04	-7.835580e+02
3.450000e-06	-4.180583e+04	-7.892394e+02
3.460000e-06	-4.229873e+04	-7.947459e+02
3.470000e-06	-4.277997e+04	-8.004032e+02
3.480000e-06	-4.325087e+04	-8.059871e+02
3.490000e-06	-4.371188e+04	-8.110708e+02
3.500000e-06	-4.416218e+04	-8.156483e+02
3.510000e-06	-4.460064e+04	-8.201554e+02
3.520000e-06	-4.502678e+04	-8.248514e+02
3.530000e-06	-4.544062e+04	-8.294404e+02
3.540000e-06	-4.584191e+04	-8.334922e+02
3.550000e-06	-4.622975e+04	-8.370981e+02
3.560000e-06	-4.660325e+04	-8.408171e+02
3.570000e-06	-4.696236e+04	-8.449245e+02
3.580000e-06	-4.730789e+04	-8.489711e+02
3.590000e-06	-4.764071e+04	-8.523117e+02
3.600000e-06	-4.796127e+04	-8.549515e+02
3.610000e-06	-4.826968e+04	-8.575765e+02
3.620000e-06	-4.856624e+04	-8.606814e+02
3.630000e-06	-4.885138e+04	-8.639287e+02
3.640000e-06	-4.912510e+04	-8.666042e+02
3.650000e-06	-4.938660e+04	-8.685820e+02
3.660000e-06	-4.963466e+04	-8.705094e+02
3.670000e-06	-4.986849e+04	-8.729490e+02
3.680000e-06	-5.008818e+04	-8.756199e+02
3.690000e-06	-5.029440e+04	-8.777664e+02
3.700000e-06	-5.048762e+04	-8.791698e+02
3.710000e-06	-5.066771e+04	-8.804367e+02
3.720000e-06	-5.083407e+04	-8.821669e+02
3.730000e-06	-5.098631e+04	-8.841320e+02
3.740000e-06	-5.112462e+04	-8.856011e+02
3.750000e-06	-5.124969e+04	-8.863809e+02
3.760000e-06	-5.136205e+04	-8.871209e+02
3.770000e-06	-5.146154e+04	-8.884111e+02
3.780000e-06	-5.154732e+04	-8.898925e+02
3.790000e-06	-5.161852e+04	-8.906640e+02
3.800000e-06	-5.167504e+04	-8.905240e+02
3.810000e-06	-5.171770e+04	-8.903501e+02
3.820000e-06	-5.174761e+04	-8.909906e+02
3.830000e-06	-5.176520e+04	-8.920862e+02
