Unit:(mV)
                     CH1         CH2
Frequency              ? 260.651 kHz
00001              -8.00      600.00
00002              -2.00      400.00
00003              -4.00      200.00
00004              -4.00        0.00
00005              -4.00     -200.00
00006               2.00     -200.00
00007              28.00     -400.00
00008               8.00     -800.00
00009             -28.00     -800.00
00010             -20.00    -1000.00
00011              18.00    -1200.00
00012              34.00    -1400.00
00013             194.00    -1600.00
00014             250.00    -2000.00
00015            -250.00    -2400.00
00016            -250.00    -2400.00
00017             -86.00    -2600.00
00018             250.00    -2400.00
00019             250.00    -2400.00
00020             -70.00    -3400.00
00021            -250.00    -2800.00
00022             250.00    -3400.00
00023             250.00    -4200.00
00024            -240.00    -2800.00
00025            -250.00    -4400.00
00026            -250.00    -4000.00
00027             250.00    -3600.00
00028             250.00    -5600.00
00029            -250.00    -3600.00
00030            -250.00    -5200.00
00031             -98.00    -5200.00
00032             250.00    -4000.00
00033             250.00    -6200.00
00034            -250.00    -4800.00
00035            -116.00    -5800.00
00036              94.00    -6400.00
00037             238.00    -5400.00
00038              50.00    -7200.00
00039            -250.00    -5800.00
00040              74.00    -6800.00
00041             236.00    -6800.00
00042              62.00    -6400.00
00043            -148.00    -7600.00
00044            -196.00    -6600.00
00045             144.00    -7600.00
00046             232.00    -7400.00
00047             -44.00    -7400.00
00048            -158.00    -8200.00
00049             -46.00    -7600.00
00050             142.00    -8400.00
00051             108.00    -8200.00
00052             -78.00    -8400.00
00053             -86.00    -8400.00
00054              28.00    -8600.00
00055             140.00    -8800.00
00056              10.00    -9000.00
00057             -92.00    -9000.00
00058             -14.00    -9200.00
00059              62.00    -9200.00
00060              80.00    -9200.00
00061              -6.00    -9600.00
00062             -52.00    -9600.00
00063              10.00    -9800.00
00064              66.00    -9800.00
00065              22.00   -10000.00
00066               0.00   -10000.00
00067              -6.00   -10000.00
00068              22.00   -10200.00
00069              44.00   -10400.00
00070               4.00   -10400.00
00071              -6.00   -10600.00
00072              10.00   -10600.00
00073              34.00   -10600.00
00074              34.00   -10800.00
00075              12.00   -10800.00
00076               2.00   -10800.00
00077              18.00   -11000.00
00078              26.00   -11000.00
00079              20.00   -11000.00
00080              12.00   -11000.00
00081              20.00   -11200.00
00082              20.00   -11400.00
00083              20.00   -11400.00
00084              18.00   -11400.00
00085              10.00   -11400.00
00086              20.00   -11400.00
00087              30.00   -11400.00
00088              22.00   -11600.00
00089              14.00   -11600.00
00090              12.00   -11600.00
00091              20.00   -11600.00
00092              26.00   -11800.00
00093              20.00   -11600.00
00094              18.00   -11800.00
00095              22.00   -11800.00
00096              26.00   -11600.00
00097              20.00   -12000.00
00098              12.00   -12000.00
00099              18.00   -11800.00
00100              22.00   -11600.00
00101              28.00   -11800.00
00102              22.00   -12000.00
00103              14.00   -11800.00
00104              12.00   -12000.00
00105              18.00   -11800.00
00106              22.00   -11600.00
00107              22.00   -11600.00
00108              22.00   -11600.00
00109              20.00   -11600.00
00110              20.00   -11600.00
00111              18.00   -11600.00
00112              20.00   -11600.00
00113              26.00   -11600.00
00114              22.00   -11400.00
00115              20.00   -11400.00
00116              18.00   -11400.00
00117              14.00   -11400.00
00118              18.00   -11400.00
00119              20.00   -11000.00
00120              22.00   -11200.00
00121              22.00   -11000.00
00122              18.00   -11000.00
00123              18.00   -11000.00
00124              18.00   -10800.00
00125              20.00   -10800.00
00126              18.00   -10800.00
00127              20.00   -10600.00
00128              20.00   -10400.00
00129              20.00   -10400.00
00130              20.00   -10400.00
00131              16.00   -10200.00
00132              18.00   -10200.00
00133              18.00   -10000.00
00134              22.00   -10000.00
00135              20.00   -10000.00
00136              18.00    -9800.00
00137              18.00    -9600.00
00138              14.00    -9600.00
00139              18.00    -9400.00
00140              20.00    -9200.00
00141              20.00    -9200.00
00142              20.00    -9200.00
00143              16.00    -9000.00
00144              18.00    -8800.00
00145              18.00    -8600.00
00146              14.00    -8400.00
00147              18.00    -8400.00
00148              18.00    -8400.00
00149              20.00    -8200.00
00150              18.00    -8000.00
00151              12.00    -8000.00
00152              14.00    -7600.00
00153              18.00    -7400.00
00154              20.00    -7400.00
00155              22.00    -7200.00
00156              14.00    -7200.00
00157              10.00    -6800.00
00158              10.00    -6800.00
00159              16.00    -6600.00
00160              14.00    -6600.00
00161              18.00    -6400.00
00162              12.00    -6200.00
00163              12.00    -6000.00
00164              12.00    -5800.00
00165              10.00    -5800.00
00166              12.00    -5600.00
00167              10.00    -5200.00
00168              10.00    -5000.00
00169               8.00    -5000.00
00170              10.00    -4600.00
00171              10.00    -4600.00
00172              10.00    -4400.00
00173              10.00    -4200.00
00174              10.00    -4200.00
00175              10.00    -4000.00
00176               6.00    -3800.00
00177               6.00    -3600.00
00178               6.00    -3400.00
00179               6.00    -3200.00
00180               4.00    -3000.00
00181               6.00    -2800.00
00182               6.00    -2600.00
00183               4.00    -2600.00
00184               2.00    -2400.00
00185               4.00    -2000.00
00186               4.00    -1800.00
00187               4.00    -1800.00
00188               4.00    -1600.00
00189               4.00    -1200.00
00190               2.00    -1000.00
00191              -2.00    -1000.00
00192               4.00     -600.00
00193               2.00     -400.00
00194               2.00     -400.00
00195               4.00     -200.00
00196               6.00        0.00
00197               2.00        0.00
00198              20.00      400.00
00199              34.00      400.00
00200               0.00      800.00
00201             -26.00      800.00
00202              -4.00     1200.00
00203              30.00     1400.00
00204              34.00     1400.00
00205             104.00     1800.00
00206             250.00     2200.00
00207             -38.00     2200.00
00208            -250.00     2400.00
00209            -250.00     2400.00
00210             250.00     2600.00
00211             250.00     2800.00
00212             250.00     3200.00
00213            -250.00     3200.00
00214            -250.00     3400.00
00215             250.00     3600.00
00216             250.00     3600.00
00217            -250.00     4000.00
00218            -250.00     4000.00
00219              40.00     4200.00
00220             250.00     4600.00
00221             202.00     4400.00
00222            -250.00     5000.00
00223            -250.00     4800.00
00224             170.00     4800.00
00225             250.00     5600.00
00226             -12.00     5200.00
00227            -250.00     6000.00
00228            -102.00     5800.00
00229             220.00     6000.00
00230             150.00     6400.00
00231            -178.00     6400.00
00232            -202.00     6600.00
00233             116.00     6600.00
00234             198.00     7000.00
00235             -78.00     7000.00
00236            -198.00     7000.00
00237             -78.00     7600.00
00238             164.00     7600.00
00239             146.00     7800.00
00240            -154.00     7800.00
00241            -162.00     7800.00
00242              40.00     8200.00
00243             108.00     8400.00
00244               4.00     8400.00
00245            -124.00     8600.00
00246             -76.00     8800.00
00247              84.00     8800.00
00248              62.00     9000.00
00249             -86.00     9200.00
00250             -98.00     9200.00
00251               2.00     9400.00
00252              62.00     9400.00
00253              10.00     9400.00
00254             -78.00     9600.00
00255             -66.00     9600.00
00256              20.00     9800.00
00257              24.00     9800.00
00258             -36.00    10000.00
00259             -46.00    10200.00
00260             -18.00    10200.00
00261              14.00    10400.00
00262              -8.00    10400.00
00263             -54.00    10600.00
00264             -38.00    10400.00
00265               2.00    10800.00
00266              -2.00    10800.00
00267             -14.00    10800.00
00268             -34.00    11000.00
00269             -30.00    11000.00
00270             -14.00    11200.00
00271             -20.00    11200.00
00272             -26.00    11200.00
00273             -12.00    11200.00
00274             -12.00    11200.00
00275             -22.00    11400.00
00276             -30.00    11400.00
00277             -30.00    11400.00
00278             -20.00    11600.00
00279             -10.00    11600.00
00280             -18.00    11600.00
00281             -22.00    11800.00
00282             -30.00    11600.00
00283             -28.00    11800.00
00284             -24.00    11800.00
00285             -20.00    11800.00
00286             -14.00    11800.00
00287             -22.00    11800.00
00288             -28.00    12000.00
00289             -28.00    11800.00
00290             -28.00    12000.00
00291             -22.00    11800.00
00292             -20.00    12000.00
00293             -18.00    11800.00
00294             -20.00    11800.00
00295             -28.00    11800.00
00296             -34.00    11800.00
00297             -32.00    11800.00
00298             -20.00    11800.00
00299             -18.00    11600.00
00300             -22.00    11800.00
00301             -28.00    11600.00
00302             -30.00    11600.00
00303             -32.00    11600.00
00304             -28.00    11600.00
00305             -26.00    11600.00
00306             -18.00    11200.00
00307             -20.00    11400.00
00308             -28.00    11600.00
00309             -30.00    11200.00
00310             -30.00    11200.00
00311             -24.00    11200.00
00312             -22.00    11200.00
00313             -22.00    11000.00
00314             -22.00    11000.00
00315             -28.00    11000.00
00316             -30.00    10800.00
00317             -28.00    10800.00
00318             -22.00    10800.00
00319             -20.00    10400.00
00320             -22.00    10600.00
00321             -28.00    10400.00
00322             -28.00    10400.00
00323             -26.00    10400.00
00324             -24.00    10200.00
00325             -22.00    10200.00
00326             -22.00    10000.00
00327             -20.00    10000.00
00328             -22.00    10000.00
00329             -26.00     9600.00
00330             -26.00     9600.00
00331             -26.00     9400.00
00332             -20.00     9400.00
00333             -18.00     9200.00
00334             -20.00     9200.00
00335             -26.00     9000.00
00336             -26.00     8800.00
00337             -24.00     8600.00
00338             -20.00     8600.00
00339             -20.00     8400.00
00340             -18.00     8400.00
00341             -22.00     8200.00
00342             -20.00     8000.00
00343             -22.00     8000.00
00344             -22.00     7800.00
00345             -20.00     7600.00
00346             -18.00     7400.00
00347             -18.00     7200.00
00348             -18.00     7000.00
00349             -22.00     7000.00
00350             -22.00     6800.00
00351             -16.00     6800.00
00352             -12.00     6400.00
00353             -16.00     6400.00
00354             -20.00     6200.00
00355             -20.00     6000.00
00356             -18.00     6000.00
00357             -14.00     5600.00
00358             -20.00     5400.00
00359             -12.00     5400.00
00360             -10.00     5200.00
00361             -12.00     4800.00
00362             -22.00     4800.00
00363             -24.00     4600.00
00364             -12.00     4400.00
00365             -10.00     4200.00
00366             -14.00     4000.00
00367             -18.00     3800.00
00368             -16.00     3800.00
00369             -14.00     3600.00
00370             -16.00     3200.00
00371             -20.00     3200.00
00372             -12.00     3000.00
00373              -8.00     2800.00
00374             -10.00     2400.00
00375             -12.00     2400.00
00376             -14.00     2200.00
00377             -14.00     2000.00
00378             -10.00     1800.00
00379             -10.00     1600.00
00380             -12.00     1600.00
00381              -6.00     1400.00
00382             -10.00     1000.00
00383             -12.00      800.00
00384             -12.00      600.00
00385             -12.00      400.00
00386              -6.00      400.00
00387              -2.00      200.00
00388              -6.00     -200.00
00389              -6.00     -200.00
00390              10.00     -400.00
00391              28.00     -600.00
00392              -4.00     -800.00
00393             -34.00     -800.00
00394              -6.00    -1200.00
00395              22.00    -1400.00
00396              58.00    -1400.00
00397             250.00    -1600.00
00398             146.00    -2200.00
00399            -250.00    -2400.00
00400            -250.00    -2600.00
00401             118.00    -2800.00
00402             250.00    -2400.00
00403             250.00    -2800.00
00404            -250.00    -3200.00
00405            -250.00    -2600.00
00406             250.00    -4200.00
00407             250.00    -3600.00
00408            -250.00    -3200.00
00409            -250.00    -4800.00
00410            -250.00    -3400.00
00411             250.00    -4400.00
00412             234.00    -5000.00
00413            -250.00    -4000.00
00414            -170.00    -6000.00
00415              -2.00    -4400.00
00416             250.00    -5000.00
00417              20.00    -6000.00
00418            -250.00    -4800.00
00419              26.00    -6600.00
00420             124.00    -5600.00
00421             250.00    -6000.00
00422            -170.00    -6600.00
00423            -250.00    -5600.00
00424             206.00    -7200.00
00425             180.00    -6400.00
00426               4.00    -7200.00
00427            -206.00    -7400.00
00428            -100.00    -6800.00
00429             228.00    -7800.00
00430             146.00    -7200.00
00431            -114.00    -7800.00
00432            -136.00    -7800.00
00433              22.00    -8000.00
00434             170.00    -8400.00
00435              34.00    -8000.00
00436             -98.00    -8400.00
00437             -58.00    -8400.00
00438              76.00    -8800.00
00439             122.00    -8800.00
00440             -48.00    -9000.00
00441             -70.00    -9000.00
00442              14.00    -9200.00
00443              78.00    -9200.00
00444              54.00    -9400.00
00445             -34.00    -9600.00
00446             -42.00    -9600.00
00447              36.00    -9800.00
00448              58.00    -9800.00
00449              10.00   -10000.00
00450              -6.00   -10000.00
00451              -2.00   -10000.00
00452              42.00   -10200.00
00453              34.00   -10400.00
00454              -4.00   -10400.00
00455              -6.00   -10600.00
00456              22.00   -10600.00
00457              38.00   -10600.00
00458              26.00   -10800.00
00459               2.00   -10800.00
00460               6.00   -11000.00
00461              22.00   -11000.00
00462              22.00   -11000.00
00463              16.00   -11200.00
00464              18.00   -11000.00
00465              26.00   -11200.00
00466              18.00   -11400.00
00467              18.00   -11400.00
00468              14.00   -11400.00
00469              12.00   -11400.00
00470              28.00   -11400.00
00471              22.00   -11400.00
00472              18.00   -11800.00
00473              20.00   -11600.00
00474              14.00   -11600.00
00475              20.00   -11800.00
00476              20.00   -11800.00
00477              18.00   -11800.00
00478              24.00   -11600.00
00479              26.00   -11800.00
00480              20.00   -11800.00
00481              14.00   -11800.00
00482              18.00   -11800.00
00483              20.00   -12000.00
00484              26.00   -11600.00
00485              26.00   -12000.00
00486              18.00   -11800.00
00487              14.00   -11800.00
00488              18.00   -11600.00
00489              20.00   -11600.00
00490              22.00   -11600.00
00491              20.00   -11600.00
00492              22.00   -11600.00
00493              26.00   -11600.00
00494              20.00   -11600.00
00495              14.00   -11600.00
00496              14.00   -11600.00
00497              24.00   -11600.00
00498              26.00   -11400.00
00499              20.00   -11400.00
00500              18.00   -11400.00
00501              14.00   -11400.00
00502              18.00   -11400.00
00503              22.00   -11000.00
00504              18.00   -11000.00
00505              18.00   -11000.00
00506              26.00   -11000.00
00507              18.00   -11000.00
00508              14.00   -10800.00
00509              14.00   -10800.00
00510              20.00   -10600.00
00511              26.00   -10600.00
00512              18.00   -10600.00
00513              14.00   -10400.00
00514              18.00   -10400.00
00515              20.00   -10200.00
00516              20.00   -10000.00
00517              18.00   -10000.00
00518              18.00   -10000.00
00519              20.00    -9800.00
00520              18.00    -9600.00
00521              12.00    -9600.00
00522              16.00    -9600.00
00523              22.00    -9200.00
00524              18.00    -9200.00
00525              20.00    -9200.00
00526              18.00    -8800.00
00527              14.00    -9000.00
00528              14.00    -8800.00
00529              14.00    -8800.00
00530              16.00    -8600.00
00531              20.00    -8200.00
00532              18.00    -8200.00
00533              14.00    -8000.00
00534              12.00    -8000.00
00535              14.00    -8000.00
00536              18.00    -7600.00
00537              14.00    -7600.00
00538              14.00    -7400.00
00539              18.00    -7200.00
00540              18.00    -7000.00
00541              10.00    -6800.00
00542              10.00    -6800.00
00543              10.00    -6600.00
00544              14.00    -6600.00
00545              20.00    -6200.00
00546              12.00    -6200.00
00547              10.00    -6000.00
00548              10.00    -5800.00
00549               8.00    -5600.00
00550              14.00    -5400.00
00551              12.00    -5200.00
00552              10.00    -5000.00
00553              10.00    -5000.00
00554              10.00    -4600.00
00555               6.00    -4400.00
00556              10.00    -4400.00
00557              10.00    -4200.00
00558              10.00    -4000.00
00559              12.00    -4000.00
00560              10.00    -3600.00
00561               4.00    -3400.00
00562               2.00    -3400.00
00563               4.00    -3200.00
00564              12.00    -2800.00
00565              12.00    -2800.00
00566               6.00    -2600.00
00567               2.00    -2400.00
00568               4.00    -2200.00
00569               4.00    -2000.00
00570               4.00    -2000.00
00571               4.00    -1600.00
00572               4.00    -1400.00
00573               6.00    -1200.00
00574               2.00    -1200.00
00575               2.00    -1000.00
00576               2.00     -800.00
00577               4.00     -600.00
00578               6.00     -400.00
00579               2.00        0.00
00580               2.00        0.00
00581               8.00      400.00
00582              28.00      400.00
00583              26.00      800.00
00584             -14.00      800.00
00585             -20.00     1200.00
00586              14.00     1200.00
00587              30.00     1400.00
00588              42.00     1600.00
00589             178.00     1800.00
00590             250.00     2200.00
00591            -250.00     2200.00
00592            -250.00     2400.00
00593             -54.00     2400.00
00594             250.00     2800.00
00595             250.00     3000.00
00596             186.00     3200.00
00597            -250.00     3000.00
00598            -250.00     3600.00
00599             250.00     3600.00
00600             162.00     3600.00
00601            -250.00     4000.00
00602            -194.00     4000.00
00603             156.00     4600.00
00604             250.00     4400.00
00605              -6.00     4600.00
00606            -250.00     5200.00
00607            -148.00     4800.00
00608             250.00     5600.00
00609             250.00     5600.00
00610            -172.00     5400.00
00611            -250.00     6000.00
00612              36.00     5600.00
00613             250.00     6200.00
00614              44.00     6400.00
00615            -246.00     6400.00
00616            -104.00     6800.00
00617             202.00     6800.00
00618             122.00     7000.00
00619            -150.00     7000.00
00620            -182.00     7200.00
00621               4.00     7600.00
00622             212.00     7600.00
00623              44.00     7800.00
00624            -210.00     7800.00
00625             -90.00     8000.00
00626              84.00     8200.00
00627              92.00     8200.00
00628             -52.00     8400.00
00629            -134.00     8600.00
00630             -20.00     8600.00
00631             110.00     8800.00
00632              10.00     9000.00
00633            -114.00     9000.00
00634             -70.00     9200.00
00635              34.00     9200.00
00636              60.00     9400.00
00637             -28.00     9600.00
00638             -92.00     9600.00
00639             -36.00     9800.00
00640              36.00    10000.00
00641               2.00    10000.00
00642             -46.00    10200.00
00643             -42.00    10200.00
00644              -6.00    10400.00
00645              12.00    10400.00
00646             -32.00    10400.00
00647             -56.00    10600.00
00648             -20.00    10600.00
00649               4.00    10800.00
00650              -4.00    10800.00
00651             -28.00    11000.00
00652             -42.00    11000.00
00653             -22.00    11200.00
00654             -10.00    11200.00
00655             -22.00    11200.00
00656             -22.00    11400.00
00657             -18.00    11200.00
00658             -20.00    11200.00
00659             -26.00    11600.00
00660             -30.00    11400.00
00661             -28.00    11600.00
00662             -20.00    11600.00
00663             -10.00    11800.00
00664             -18.00    11800.00
00665             -26.00    11800.00
00666             -30.00    11800.00
00667             -28.00    11800.00
00668             -22.00    11800.00
00669             -18.00    11800.00
00670             -20.00    11800.00
00671             -26.00    11800.00
00672             -26.00    11800.00
00673             -24.00    11800.00
00674             -26.00    11800.00
00675             -28.00    12000.00
00676             -22.00    11800.00
00677             -18.00    11800.00
00678             -20.00    11800.00
00679             -28.00    11800.00
00680             -34.00    11800.00
00681             -28.00    11800.00
00682             -18.00    11800.00
00683             -18.00    11800.00
00684             -22.00    11800.00
00685             -28.00    11800.00
00686             -30.00    11600.00
00687             -28.00    11600.00
00688             -22.00    11600.00
00689             -26.00    11600.00
00690             -26.00    11600.00
00691             -22.00    11400.00
00692             -22.00    11400.00
00693             -28.00    11200.00
00694             -30.00    11200.00
00695             -28.00    11200.00
00696             -22.00    11000.00
00697             -18.00    11000.00
00698             -22.00    11000.00
00699             -30.00    11000.00
00700             -30.00    10800.00
00701             -28.00    10800.00
00702             -22.00    10800.00
00703             -20.00    10600.00
00704             -28.00    10400.00
00705             -26.00    10400.00
00706             -22.00    10400.00
00707             -30.00    10200.00
00708             -28.00    10200.00
00709             -22.00    10000.00
00710             -20.00    10000.00
00711             -22.00     9600.00
00712             -28.00     9600.00
00713             -30.00     9600.00
00714             -22.00     9400.00
00715             -20.00     9400.00
00716             -22.00     9200.00
00717             -22.00     9200.00
00718             -22.00     9200.00
00719             -22.00     8800.00
00720             -26.00     8800.00
00721             -28.00     8600.00
00722             -22.00     8400.00
00723             -14.00     8400.00
00724             -18.00     8400.00
00725             -22.00     8400.00
00726             -22.00     8000.00
