Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
2.640000e-06	6.357168e+03	3.741986e+01
2.650000e-06	6.090288e+03	3.626339e+01
2.660000e-06	5.821621e+03	3.499252e+01
2.670000e-06	5.550709e+03	3.402924e+01
2.680000e-06	5.277638e+03	3.339941e+01
2.690000e-06	5.003130e+03	3.270344e+01
2.700000e-06	4.727954e+03	3.164149e+01
2.710000e-06	4.452345e+03	3.038726e+01
2.720000e-06	4.176019e+03	2.932957e+01
2.730000e-06	3.898658e+03	2.855301e+01
2.740000e-06	3.620253e+03	2.775278e+01
2.750000e-06	3.340996e+03	2.666769e+01
2.760000e-06	3.060966e+03	2.542337e+01
2.770000e-06	2.780044e+03	2.433193e+01
2.780000e-06	2.498095e+03	2.344797e+01
2.790000e-06	2.215120e+03	2.249606e+01
2.800000e-06	1.931227e+03	2.125652e+01
2.810000e-06	1.646532e+03	1.987162e+01
2.820000e-06	1.361187e+03	1.865934e+01
2.830000e-06	1.075452e+03	1.769748e+01
2.840000e-06	7.896157e+02	1.673703e+01
2.850000e-06	5.037752e+02	1.553998e+01
2.860000e-06	2.177439e+02	1.417290e+01
2.870000e-06	-6.873882e+01	1.288147e+01
2.880000e-06	-3.556458e+02	1.175483e+01
2.890000e-06	-6.424898e+02	1.064478e+01
2.900000e-06	-9.285034e+02	9.411874e+00
2.910000e-06	-1.213037e+03	8.115180e+00
2.920000e-06	-1.495917e+03	6.880776e+00
2.930000e-06	-1.777590e+03	5.674619e+00
2.940000e-06	-2.058958e+03	4.345201e+00
2.950000e-06	-2.340910e+03	2.888549e+00
2.960000e-06	-2.623729e+03	1.528731e+00
2.970000e-06	-2.906783e+03	4.435928e-01
2.980000e-06	-3.188829e+03	-5.133773e-01
2.990000e-06	-3.468801e+03	-1.685252e+00
3.000000e-06	-3.746472e+03	-3.197662e+00
3.010000e-06	-4.022464e+03	-4.789270e+00
3.020000e-06	-4.297680e+03	-6.126749e+00
3.030000e-06	-4.572726e+03	-7.212480e+00
3.040000e-06	-4.847723e+03	-8.362115e+00
3.050000e-06	-5.122417e+03	-9.786483e+00
3.060000e-06	-5.396250e+03	-1.132520e+01
3.070000e-06	-5.668409e+03	-1.267077e+01
3.080000e-06	-5.938109e+03	-1.377542e+01
3.090000e-06	-6.205117e+03	-1.490580e+01
3.100000e-06	-6.470018e+03	-1.628976e+01
3.110000e-06	-6.733799e+03	-1.783109e+01
3.120000e-06	-6.997025e+03	-1.925517e+01
3.130000e-06	-7.259428e+03	-2.046749e+01
3.140000e-06	-7.520331e+03	-2.164532e+01
3.150000e-06	-7.779357e+03	-2.296601e+01
3.160000e-06	-8.036551e+03	-2.436079e+01
3.170000e-06	-8.291790e+03	-2.562154e+01
3.180000e-06	-8.544275e+03	-2.669508e+01
3.190000e-06	-8.792875e+03	-2.775713e+01
3.200000e-06	-9.037048e+03	-2.897630e+01
3.210000e-06	-9.277350e+03	-3.029757e+01
3.220000e-06	-9.514943e+03	-3.152915e+01
3.230000e-06	-9.750651e+03	-3.259762e+01
3.240000e-06	-9.984527e+03	-3.362746e+01
3.250000e-06	-1.021623e+04	-3.476274e+01
3.260000e-06	-1.044561e+04	-3.599033e+01
3.270000e-06	-1.067284e+04	-3.718533e+01
3.280000e-06	-1.089801e+04	-3.827623e+01
3.290000e-06	-1.112084e+04	-3.929317e+01
3.300000e-06	-1.134073e+04	-4.027435e+01
3.310000e-06	-1.155716e+04	-4.121557e+01
3.320000e-06	-1.176999e+04	-4.214228e+01
3.330000e-06	-1.197966e+04	-4.315037e+01
3.340000e-06	-1.218712e+04	-4.428888e+01
3.350000e-06	-1.239330e+04	-4.542798e+01
3.360000e-06	-1.259822e+04	-4.634805e+01
3.370000e-06	-1.280045e+04	-4.700287e+01
3.380000e-06	-1.299766e+04	-4.762345e+01
3.390000e-06	-1.318821e+04	-4.848093e+01
3.400000e-06	-1.337249e+04	-4.957029e+01
3.410000e-06	-1.355256e+04	-5.061606e+01
3.420000e-06	-1.373035e+04	-5.140715e+01
3.430000e-06	-1.390599e+04	-5.203738e+01
3.440000e-06	-1.407802e+04	-5.274591e+01
3.450000e-06	-1.424509e+04	-5.357985e+01
3.460000e-06	-1.440738e+04	-5.433667e+01
3.470000e-06	-1.456632e+04	-5.486212e+01
3.480000e-06	-1.472307e+04	-5.529169e+01
3.490000e-06	-1.487752e+04	-5.589545e+01
3.500000e-06	-1.502856e+04	-5.672723e+01
3.510000e-06	-1.517496e+04	-5.755214e+01
3.520000e-06	-1.531588e+04	-5.815364e+01
3.530000e-06	-1.545092e+04	-5.860562e+01
3.540000e-06	-1.558013e+04	-5.914296e+01
3.550000e-06	-1.570426e+04	-5.981407e+01
3.560000e-06	-1.582457e+04	-6.039964e+01
3.570000e-06	-1.594188e+04	-6.071759e+01
3.580000e-06	-1.605560e+04	-6.090174e+01
3.590000e-06	-1.616397e+04	-6.126826e+01
3.600000e-06	-1.626561e+04	-6.193608e+01
3.610000e-06	-1.636078e+04	-6.269353e+01
3.620000e-06	-1.645094e+04	-6.326763e+01
3.630000e-06	-1.653722e+04	-6.362531e+01
3.640000e-06	-1.661955e+04	-6.393090e+01
3.650000e-06	-1.669733e+04	-6.427820e+01
3.660000e-06	-1.677074e+04	-6.460092e+01
3.670000e-06	-1.684080e+04	-6.485837e+01
3.680000e-06	-1.690812e+04	-6.516711e+01
3.690000e-06	-1.697185e+04	-6.563889e+01
3.700000e-06	-1.703041e+04	-6.615958e+01
3.710000e-06	-1.708317e+04	-6.648459e+01
3.720000e-06	-1.713117e+04	-6.657719e+01
3.730000e-06	-1.717592e+04	-6.670867e+01
3.740000e-06	-1.721761e+04	-6.711286e+01
3.750000e-06	-1.725469e+04	-6.762738e+01
3.760000e-06	-1.728530e+04	-6.785147e+01
3.770000e-06	-1.730895e+04	-6.768112e+01
3.780000e-06	-1.732681e+04	-6.751565e+01
3.790000e-06	-1.734066e+04	-6.779490e+01
3.800000e-06	-1.735162e+04	-6.841753e+01
3.810000e-06	-1.735970e+04	-6.882047e+01
3.820000e-06	-1.736406e+04	-6.867370e+01
3.830000e-06	-1.736353e+04	-6.834871e+01
