Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001               0.00    -2200.00
00002               2.00    -2200.00
00003               8.00    -2200.00
00004               6.00    -2000.00
00005               6.00    -2000.00
00006               0.00    -2000.00
00007               0.00    -2000.00
00008               4.00    -2000.00
00009               8.00    -1600.00
00010               4.00    -1600.00
00011               0.00    -1600.00
00012               0.00    -1600.00
00013               0.00    -1600.00
00014               0.00    -1600.00
00015               6.00    -1400.00
00016               6.00    -1400.00
00017               0.00    -1400.00
00018               0.00    -1000.00
00019               0.00    -1200.00
00020               2.00    -1000.00
00021               2.00    -1000.00
00022               0.00    -1000.00
00023              -2.00    -1000.00
00024              -2.00     -800.00
00025               0.00     -800.00
00026               2.00     -800.00
00027              -2.00     -800.00
00028               0.00     -600.00
00029              -2.00     -600.00
00030              -2.00     -400.00
00031               0.00     -400.00
00032               0.00     -400.00
00033              -2.00     -200.00
00034              -2.00     -200.00
00035              -2.00        0.00
00036               2.00        0.00
00037              -6.00      200.00
00038              -2.00      200.00
00039               0.00      200.00
00040               2.00      200.00
00041               0.00      200.00
00042               2.00      400.00
00043               6.00      400.00
00044               0.00      600.00
00045             -10.00      400.00
00046              -6.00      400.00
00047               8.00      600.00
00048              66.00      800.00
00049             196.00      800.00
00050             -34.00     1000.00
00051            -254.00      800.00
00052            -194.00      800.00
00053             246.00     1200.00
00054             246.00     1200.00
00055            -254.00     1000.00
00056            -254.00     1200.00
00057             246.00     1600.00
00058             246.00     1400.00
00059            -254.00     1200.00
00060            -224.00     1600.00
00061             246.00     1600.00
00062             -14.00     1400.00
00063            -234.00     1800.00
00064             102.00     2000.00
00065             -94.00     1800.00
00066             -42.00     1800.00
00067             234.00     2000.00
00068             -82.00     2000.00
00069            -186.00     2000.00
00070             134.00     2400.00
00071              14.00     2400.00
00072             -58.00     2200.00
00073              96.00     2400.00
00074            -150.00     2400.00
00075             -46.00     2600.00
00076             246.00     2600.00
00077            -122.00     2600.00
00078            -184.00     2600.00
00079             184.00     2800.00
00080               4.00     2600.00
00081             -98.00     2800.00
00082              72.00     3000.00
00083             -64.00     2800.00
00084             -36.00     2800.00
00085              94.00     3200.00
00086             -64.00     3200.00
00087             -12.00     3200.00
00088              32.00     3000.00
00089             -74.00     3200.00
00090              30.00     3200.00
00091              32.00     3400.00
00092             -80.00     3200.00
00093              16.00     3400.00
00094              18.00     3400.00
00095             -56.00     3400.00
00096              14.00     3600.00
00097              18.00     3600.00
00098             -38.00     3400.00
00099             -24.00     3600.00
00100             -10.00     3600.00
00101               6.00     3600.00
00102              16.00     3800.00
00103             -24.00     3600.00
00104             -26.00     3800.00
00105              -6.00     3800.00
00106             -18.00     4000.00
00107              -8.00     3800.00
00108              22.00     4000.00
00109             -16.00     4000.00
00110             -32.00     4000.00
00111               0.00     4000.00
00112             -14.00     4000.00
00113             -24.00     4000.00
00114               2.00     4000.00
00115              -6.00     4000.00
00116             -14.00     4000.00
00117             -16.00     4200.00
00118             -22.00     4200.00
00119              -6.00     4200.00
00120              -8.00     4200.00
00121             -18.00     4200.00
00122               0.00     4200.00
00123              -4.00     4200.00
00124             -26.00     4200.00
00125             -14.00     4200.00
00126              -8.00     4400.00
