Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
1.150000e-06	5.686661e+03	1.088618e+01
1.160000e-06	5.953556e+03	1.229534e+01
1.170000e-06	6.218711e+03	1.363540e+01
1.180000e-06	6.483096e+03	1.472294e+01
1.190000e-06	6.747072e+03	1.576930e+01
1.200000e-06	7.010408e+03	1.699747e+01
1.210000e-06	7.272716e+03	1.825481e+01
1.220000e-06	7.533708e+03	1.924806e+01
1.230000e-06	7.793065e+03	2.007418e+01
1.240000e-06	8.050191e+03	2.120773e+01
1.250000e-06	8.304200e+03	2.284635e+01
1.260000e-06	8.554219e+03	2.450593e+01
1.270000e-06	8.799814e+03	2.553372e+01
1.280000e-06	9.041307e+03	2.596073e+01
1.290000e-06	9.279782e+03	2.654515e+01
1.300000e-06	9.516629e+03	2.785369e+01
1.310000e-06	9.752716e+03	2.953245e+01
1.320000e-06	9.987782e+03	3.074734e+01
1.330000e-06	1.022064e+04	3.126284e+01
1.340000e-06	1.045017e+04	3.175647e+01
1.350000e-06	1.067622e+04	3.293946e+01
1.360000e-06	1.089946e+04	3.462556e+01
1.370000e-06	1.112035e+04	3.597242e+01
1.380000e-06	1.133856e+04	3.657879e+01
1.390000e-06	1.155346e+04	3.699203e+01
1.400000e-06	1.176516e+04	3.796809e+01
1.410000e-06	1.197470e+04	3.948017e+01
1.420000e-06	1.218275e+04	4.078747e+01
1.430000e-06	1.238838e+04	4.144388e+01
1.440000e-06	1.258931e+04	4.188025e+01
1.450000e-06	1.278377e+04	4.279558e+01
1.460000e-06	1.297206e+04	4.420596e+01
1.470000e-06	1.315617e+04	4.544012e+01
1.480000e-06	1.333805e+04	4.606427e+01
1.490000e-06	1.351820e+04	4.646129e+01
1.500000e-06	1.369599e+04	4.728412e+01
1.510000e-06	1.387076e+04	4.855149e+01
1.520000e-06	1.404236e+04	4.963064e+01
1.530000e-06	1.421069e+04	5.011833e+01
1.540000e-06	1.437535e+04	5.039628e+01
1.550000e-06	1.453603e+04	5.109811e+01
1.560000e-06	1.469306e+04	5.223409e+01
1.570000e-06	1.484703e+04	5.318955e+01
1.580000e-06	1.499760e+04	5.359430e+01
1.590000e-06	1.514308e+04	5.384662e+01
1.600000e-06	1.528164e+04	5.455555e+01
1.610000e-06	1.541318e+04	5.567870e+01
1.620000e-06	1.553977e+04	5.656992e+01
1.630000e-06	1.566389e+04	5.688408e+01
1.640000e-06	1.578625e+04	5.706992e+01
1.650000e-06	1.590531e+04	5.773556e+01
1.660000e-06	1.601894e+04	5.875925e+01
1.670000e-06	1.612653e+04	5.942000e+01
1.680000e-06	1.622947e+04	5.941930e+01
1.690000e-06	1.632982e+04	5.937127e+01
1.700000e-06	1.642853e+04	6.000413e+01
1.710000e-06	1.652466e+04	6.110851e+01
1.720000e-06	1.661611e+04	6.171575e+01
1.730000e-06	1.670101e+04	6.137192e+01
1.740000e-06	1.677895e+04	6.082587e+01
1.750000e-06	1.685117e+04	6.113480e+01
1.760000e-06	1.691956e+04	6.229415e+01
1.770000e-06	1.698510e+04	6.320704e+01
1.780000e-06	1.704694e+04	6.308645e+01
1.790000e-06	1.710333e+04	6.246945e+01
1.800000e-06	1.715362e+04	6.249714e+01
1.810000e-06	1.719934e+04	6.340409e+01
1.820000e-06	1.724291e+04	6.422330e+01
1.830000e-06	1.728509e+04	6.409698e+01
1.840000e-06	1.732387e+04	6.342887e+01
1.850000e-06	1.735628e+04	6.332284e+01
1.860000e-06	1.738126e+04	6.406995e+01
1.870000e-06	1.740049e+04	6.474794e+01
1.880000e-06	1.741632e+04	6.449580e+01
1.890000e-06	1.742919e+04	6.372655e+01
1.900000e-06	1.743756e+04	6.358600e+01
1.910000e-06	1.744012e+04	6.435305e+01
1.920000e-06	1.743757e+04	6.498434e+01
1.930000e-06	1.743170e+04	6.451376e+01
1.940000e-06	1.742306e+04	6.346327e+01
1.950000e-06	1.741021e+04	6.328288e+01
1.960000e-06	1.739156e+04	6.442826e+01
1.970000e-06	1.736727e+04	6.559496e+01
1.980000e-06	1.733873e+04	6.522611e+01
1.990000e-06	1.730608e+04	6.343908e+01
2.000000e-06	1.726721e+04	6.189707e+01
2.010000e-06	1.721983e+04	6.177744e+01
2.020000e-06	1.716463e+04	6.244854e+01
2.030000e-06	1.710557e+04	6.250999e+01
2.040000e-06	1.704650e+04	6.172881e+01
2.050000e-06	1.698767e+04	6.126154e+01
2.060000e-06	1.692560e+04	6.191801e+01
2.070000e-06	1.685665e+04	6.291874e+01
2.080000e-06	1.678032e+04	6.295015e+01
2.090000e-06	1.669911e+04	6.212775e+01
2.100000e-06	1.661547e+04	6.205490e+01
2.110000e-06	1.652938e+04	6.360151e+01
2.120000e-06	1.643874e+04	6.523390e+01
2.130000e-06	1.634160e+04	6.436326e+01
2.140000e-06	1.623771e+04	6.042907e+01
2.150000e-06	1.612815e+04	5.600669e+01
2.160000e-06	1.601430e+04	5.437407e+01
2.170000e-06	1.589718e+04	5.619597e+01
2.180000e-06	1.577741e+04	5.907706e+01
2.190000e-06	1.565503e+04	6.033522e+01
2.200000e-06	1.552903e+04	5.964763e+01
2.210000e-06	1.539746e+04	5.867798e+01
2.220000e-06	1.525868e+04	5.860525e+01
2.230000e-06	1.511271e+04	5.880449e+01
2.240000e-06	1.496129e+04	5.808914e+01
2.250000e-06	1.480657e+04	5.656111e+01
2.260000e-06	1.464941e+04	5.555275e+01
2.270000e-06	1.448908e+04	5.584524e+01
2.280000e-06	1.432434e+04	5.660796e+01
2.290000e-06	1.415488e+04	5.644708e+01
2.300000e-06	1.398174e+04	5.514840e+01
2.310000e-06	1.380654e+04	5.386721e+01
2.320000e-06	1.363018e+04	5.361300e+01
2.330000e-06	1.345203e+04	5.404101e+01
2.340000e-06	1.327013e+04	5.402674e+01
2.350000e-06	1.308238e+04	5.313787e+01
2.360000e-06	1.288796e+04	5.207176e+01
2.370000e-06	1.268796e+04	5.162042e+01
2.380000e-06	1.248458e+04	5.163543e+01
2.390000e-06	1.227949e+04	5.131460e+01
2.400000e-06	1.207267e+04	5.030407e+01
2.410000e-06	1.186283e+04	4.911356e+01
2.420000e-06	1.164887e+04	4.838490e+01
2.430000e-06	1.143099e+04	4.808304e+01
2.440000e-06	1.121025e+04	4.765694e+01
2.450000e-06	1.098744e+04	4.683277e+01
2.460000e-06	1.076239e+04	4.591659e+01
2.470000e-06	1.053460e+04	4.527636e+01
2.480000e-06	1.030427e+04	4.481788e+01
2.490000e-06	1.007240e+04	4.418129e+01
2.500000e-06	9.839845e+03	4.329932e+01
2.510000e-06	9.606337e+03	4.247199e+01
2.520000e-06	9.370465e+03	4.187351e+01
2.530000e-06	9.130668e+03	4.125919e+01
2.540000e-06	8.886177e+03	4.033793e+01
2.550000e-06	8.637208e+03	3.927053e+01
2.560000e-06	8.384565e+03	3.852181e+01
2.570000e-06	8.129227e+03	3.820814e+01
2.580000e-06	7.872141e+03	3.785112e+01
2.590000e-06	7.614014e+03	3.694301e+01
2.600000e-06	7.355019e+03	3.560598e+01
2.610000e-06	7.094701e+03	3.445105e+01
2.620000e-06	6.832350e+03	3.380284e+01
2.630000e-06	6.567599e+03	3.331929e+01
2.640000e-06	6.300695e+03	3.250533e+01
2.650000e-06	6.032177e+03	3.140269e+01
2.660000e-06	5.762361e+03	3.050326e+01
2.670000e-06	5.491189e+03	3.001251e+01
2.680000e-06	5.218510e+03	2.950412e+01
2.690000e-06	4.944416e+03	2.848123e+01
2.700000e-06	4.669205e+03	2.709484e+01
2.710000e-06	4.393067e+03	2.600744e+01
2.720000e-06	4.115879e+03	2.552993e+01
2.730000e-06	3.837355e+03	2.517486e+01
2.740000e-06	3.557380e+03	2.425772e+01
2.750000e-06	3.276203e+03	2.278679e+01
2.760000e-06	2.994308e+03	2.146961e+01
2.770000e-06	2.712100e+03	2.080733e+01
2.780000e-06	2.429653e+03	2.044700e+01
2.790000e-06	2.146738e+03	1.962996e+01
2.800000e-06	1.863093e+03	1.815031e+01
2.810000e-06	1.578738e+03	1.659381e+01
2.820000e-06	1.294025e+03	1.558528e+01
2.830000e-06	1.009360e+03	1.504232e+01
2.840000e-06	7.248161e+02	1.436167e+01
2.850000e-06	4.400539e+02	1.321441e+01
2.860000e-06	1.546735e+02	1.188477e+01
2.870000e-06	-1.313246e+02	1.078343e+01
2.880000e-06	-4.174470e+02	9.881227e+00
2.890000e-06	-7.030855e+02	8.834952e+00
2.900000e-06	-9.879621e+02	7.555345e+00
2.910000e-06	-1.272187e+03	6.358753e+00
2.920000e-06	-1.555945e+03	5.476295e+00
2.930000e-06	-1.839228e+03	4.645080e+00
2.940000e-06	-2.121918e+03	3.418069e+00
2.950000e-06	-2.404015e+03	1.809411e+00
2.960000e-06	-2.685642e+03	3.669076e-01
2.970000e-06	-2.966766e+03	-4.998308e-01
2.980000e-06	-3.247012e+03	-1.080905e+00
2.990000e-06	-3.525884e+03	-2.053651e+00
3.000000e-06	-3.803207e+03	-3.659134e+00
3.010000e-06	-4.079322e+03	-5.408557e+00
3.020000e-06	-4.354809e+03	-6.686384e+00
3.030000e-06	-4.630005e+03	-7.474897e+00
3.040000e-06	-4.904757e+03	-8.303704e+00
3.050000e-06	-5.178573e+03	-9.550617e+00
3.060000e-06	-5.450949e+03	-1.102127e+01
3.070000e-06	-5.721605e+03	-1.229780e+01
3.080000e-06	-5.990527e+03	-1.331801e+01
3.090000e-06	-6.257845e+03	-1.440339e+01
3.100000e-06	-6.523626e+03	-1.575731e+01
3.110000e-06	-6.787724e+03	-1.716495e+01
3.120000e-06	-7.049864e+03	-1.830198e+01
3.130000e-06	-7.309988e+03	-1.919864e+01
3.140000e-06	-7.568517e+03	-2.020702e+01
3.150000e-06	-7.826112e+03	-2.152461e+01
3.160000e-06	-8.082950e+03	-2.293710e+01
3.170000e-06	-8.338167e+03	-2.412540e+01
3.180000e-06	-8.590164e+03	-2.509990e+01
3.190000e-06	-8.837653e+03	-2.616327e+01
3.200000e-06	-9.080546e+03	-2.746654e+01
3.210000e-06	-9.319847e+03	-2.878202e+01
3.220000e-06	-9.556709e+03	-2.980838e+01
3.230000e-06	-9.791607e+03	-3.058742e+01
3.240000e-06	-1.002433e+04	-3.146144e+01
3.250000e-06	-1.025459e+04	-3.262777e+01
3.260000e-06	-1.048240e+04	-3.388624e+01
3.270000e-06	-1.070792e+04	-3.490576e+01
3.280000e-06	-1.093109e+04	-3.564520e+01
3.290000e-06	-1.115152e+04	-3.638459e+01
3.300000e-06	-1.136873e+04	-3.735921e+01
3.310000e-06	-1.158247e+04	-3.849098e+01
3.320000e-06	-1.179289e+04	-3.953027e+01
3.330000e-06	-1.200059e+04	-4.036527e+01
3.340000e-06	-1.220641e+04	-4.109371e+01
3.350000e-06	-1.241090e+04	-4.183751e+01
3.360000e-06	-1.261359e+04	-4.261564e+01
3.370000e-06	-1.281278e+04	-4.342202e+01
3.380000e-06	-1.300651e+04	-4.430479e+01
3.390000e-06	-1.319399e+04	-4.526717e+01
3.400000e-06	-1.337638e+04	-4.615379e+01
3.410000e-06	-1.355576e+04	-4.677849e+01
3.420000e-06	-1.373331e+04	-4.719180e+01
3.430000e-06	-1.390837e+04	-4.769965e+01
3.440000e-06	-1.407938e+04	-4.852023e+01
3.450000e-06	-1.424555e+04	-4.948407e+01
3.460000e-06	-1.440755e+04	-5.020081e+01
3.470000e-06	-1.456651e+04	-5.052976e+01
3.480000e-06	-1.472276e+04	-5.076279e+01
3.490000e-06	-1.487559e+04	-5.127219e+01
3.500000e-06	-1.502412e+04	-5.207090e+01
3.510000e-06	-1.516784e+04	-5.284695e+01
3.520000e-06	-1.530634e+04	-5.339882e+01
3.530000e-06	-1.543896e+04	-5.386946e+01
3.540000e-06	-1.556525e+04	-5.447664e+01
3.550000e-06	-1.568596e+04	-5.514863e+01
3.560000e-06	-1.580313e+04	-5.560434e+01
3.570000e-06	-1.591849e+04	-5.577679e+01
3.580000e-06	-1.603175e+04	-5.596906e+01
3.590000e-06	-1.614058e+04	-5.648704e+01
3.600000e-06	-1.624257e+04	-5.723716e+01
3.610000e-06	-1.633716e+04	-5.785486e+01
3.620000e-06	-1.642573e+04	-5.819940e+01
3.630000e-06	-1.651002e+04	-5.852232e+01
3.640000e-06	-1.659065e+04	-5.906092e+01
3.650000e-06	-1.666719e+04	-5.963445e+01
3.660000e-06	-1.673937e+04	-5.985634e+01
3.670000e-06	-1.680766e+04	-5.971399e+01
3.680000e-06	-1.687280e+04	-5.969316e+01
3.690000e-06	-1.693499e+04	-6.019452e+01
3.700000e-06	-1.699376e+04	-6.098448e+01
3.710000e-06	-1.704853e+04	-6.145404e+01
3.720000e-06	-1.709903e+04	-6.140045e+01
3.730000e-06	-1.714510e+04	-6.130042e+01
3.740000e-06	-1.718649e+04	-6.167632e+01
3.750000e-06	-1.722285e+04	-6.238048e+01
3.760000e-06	-1.725387e+04	-6.277526e+01
3.770000e-06	-1.727933e+04	-6.259874e+01
3.780000e-06	-1.729896e+04	-6.234813e+01
3.790000e-06	-1.731279e+04	-6.262482e+01
3.800000e-06	-1.732147e+04	-6.329807e+01
3.810000e-06	-1.732612e+04	-6.365232e+01
3.820000e-06	-1.732739e+04	-6.335174e+01
3.830000e-06	-1.732466e+04	-6.286984e+01
