Unit:(mV)
                     CH1         CH2
Frequency              ? 261.299 kHz
00001              50.00      200.00
00002              16.00      200.00
00003              10.00      240.00
00004             -20.00      320.00
00005            -208.00      240.00
00006            -184.00      320.00
00007             206.00      360.00
00008             246.00      400.00
00009             -10.00      480.00
00010            -230.00      400.00
00011            -152.00      480.00
00012             146.00      520.00
00013             206.00      640.00
00014             -74.00      600.00
00015            -222.00      520.00
00016              22.00      640.00
00017             198.00      640.00
00018              10.00      680.00
00019            -210.00      680.00
00020             -56.00      720.00
00021             190.00      800.00
00022              78.00      760.00
00023            -176.00      800.00
00024             -90.00      800.00
00025             134.00      880.00
00026              74.00      880.00
00027            -104.00      840.00
00028             -56.00      960.00
00029              62.00     1000.00
00030              14.00     1000.00
00031             -54.00     1040.00
00032             -10.00     1080.00
00033              30.00     1040.00
00034             -18.00     1080.00
00035             -22.00     1120.00
00036              22.00     1120.00
00037              -8.00     1120.00
00038             -42.00     1160.00
00039              18.00     1200.00
00040              32.00     1200.00
00041             -40.00     1200.00
00042             -40.00     1280.00
00043              16.00     1320.00
00044              22.00     1280.00
00045             -16.00     1320.00
00046             -18.00     1320.00
00047               0.00     1360.00
00048              -2.00     1360.00
00049             -18.00     1360.00
00050             -10.00     1440.00
00051               4.00     1440.00
00052              -8.00     1440.00
00053             -14.00     1440.00
00054              -8.00     1520.00
00055               0.00     1480.00
00056               0.00     1520.00
00057             -10.00     1520.00
00058             -10.00     1560.00
00059              -4.00     1560.00
00060             -12.00     1600.00
00061             -10.00     1560.00
00062              -2.00     1640.00
00063             -12.00     1600.00
00064             -18.00     1640.00
00065              -6.00     1640.00
00066               0.00     1640.00
00067              -8.00     1640.00
00068              -8.00     1680.00
00069              -6.00     1680.00
00070             -12.00     1680.00
00071             -18.00     1680.00
00072              -8.00     1680.00
00073              -8.00     1720.00
00074              -8.00     1760.00
00075              -8.00     1720.00
00076              -6.00     1760.00
00077             -10.00     1760.00
00078             -14.00     1720.00
00079              -8.00     1760.00
00080             -10.00     1800.00
00081             -14.00     1760.00
00082              -8.00     1760.00
00083              -6.00     1800.00
00084              -8.00     1760.00
00085             -10.00     1800.00
00086             -14.00     1800.00
00087              -8.00     1800.00
00088              -8.00     1800.00
00089             -10.00     1800.00
00090              -6.00     1800.00
00091              -6.00     1800.00
00092             -10.00     1800.00
00093             -10.00     1800.00
00094             -12.00     1800.00
00095             -12.00     1800.00
00096             -10.00     1800.00
00097              -4.00     1800.00
00098              -2.00     1800.00
00099             -10.00     1760.00
00100             -14.00     1760.00
00101             -10.00     1760.00
00102              -8.00     1760.00
00103              -2.00     1760.00
00104              -2.00     1760.00
00105              -8.00     1760.00
00106              -8.00     1760.00
00107             -10.00     1720.00
00108             -10.00     1720.00
00109              -8.00     1680.00
00110              -8.00     1680.00
00111              -6.00     1680.00
00112              -6.00     1680.00
00113             -10.00     1640.00
00114             -14.00     1680.00
00115              -6.00     1640.00
00116              -6.00     1640.00
00117             -10.00     1640.00
00118              -8.00     1640.00
00119              -6.00     1600.00
00120             -10.00     1600.00
00121             -10.00     1560.00
00122             -10.00     1560.00
00123              -2.00     1560.00
00124              -6.00     1520.00
00125             -10.00     1520.00
00126             -10.00     1480.00
00127             -10.00     1480.00
00128              -8.00     1440.00
00129              -6.00     1440.00
00130              -8.00     1440.00
00131             -12.00     1400.00
00132             -10.00     1440.00
00133              -8.00     1400.00
00134              -8.00     1360.00
00135              -6.00     1320.00
00136              -6.00     1320.00
00137              -6.00     1280.00
00138             -10.00     1280.00
00139             -10.00     1280.00
00140              -8.00     1240.00
00141              -6.00     1200.00
00142             -10.00     1200.00
00143              -8.00     1160.00
00144              -8.00     1160.00
00145              -8.00     1160.00
00146             -10.00     1120.00
00147              -6.00     1120.00
00148              -6.00     1080.00
00149              -6.00     1040.00
00150              -8.00     1040.00
00151              -8.00     1000.00
00152             -10.00      960.00
00153              -8.00      960.00
00154              -6.00      920.00
00155              -2.00      880.00
00156              -2.00      880.00
00157              -6.00      840.00
00158              -6.00      800.00
00159              -4.00      800.00
00160              -6.00      800.00
00161              -8.00      760.00
00162              -2.00      720.00
00163              -6.00      680.00
00164              -6.00      680.00
00165              -6.00      640.00
00166              -6.00      600.00
00167              -6.00      560.00
00168              -2.00      560.00
00169              -4.00      520.00
00170               0.00      520.00
00171              -2.00      480.00
00172              -6.00      440.00
00173              -2.00      400.00
00174              -2.00      400.00
00175              -4.00      360.00
00176              -4.00      320.00
00177              -2.00      320.00
00178              -2.00      320.00
00179              -2.00      240.00
00180              -6.00      240.00
00181              -2.00      200.00
00182               0.00      200.00
00183              -2.00      160.00
00184              -2.00      120.00
00185               0.00       80.00
00186               0.00       80.00
00187               0.00       40.00
00188              -2.00        0.00
00189              -4.00        0.00
00190              -2.00      -40.00
00191               0.00      -80.00
00192              30.00      -80.00
00193              44.00     -160.00
00194               6.00     -120.00
00195             -14.00     -160.00
00196             -14.00     -280.00
00197            -170.00     -280.00
00198            -166.00     -200.00
00199             176.00     -280.00
00200             246.00     -320.00
00201              10.00     -400.00
00202            -240.00     -480.00
00203            -186.00     -360.00
00204             166.00     -440.00
00205             246.00     -480.00
00206             -54.00     -560.00
00207            -254.00     -520.00
00208             -10.00     -520.00
00209             246.00     -640.00
00210              70.00     -600.00
00211            -254.00     -640.00
00212            -114.00     -640.00
00213             224.00     -720.00
00214             148.00     -760.00
00215            -174.00     -720.00
00216            -154.00     -800.00
00217             112.00     -800.00
00218             130.00     -840.00
00219             -48.00     -880.00
00220             -96.00     -880.00
00221               0.00     -920.00
00222              50.00     -920.00
00223              30.00     -960.00
00224             -16.00     -960.00
00225             -38.00    -1040.00
00226              -2.00    -1040.00
00227              46.00    -1040.00
00228              24.00    -1080.00
00229             -54.00    -1080.00
00230             -32.00    -1120.00
00231              50.00    -1120.00
00232              42.00    -1200.00
00233             -42.00    -1200.00
00234             -38.00    -1200.00
00235              32.00    -1240.00
00236              34.00    -1240.00
00237             -12.00    -1280.00
00238             -24.00    -1280.00
00239              10.00    -1280.00
00240              22.00    -1280.00
00241              -2.00    -1360.00
00242             -14.00    -1360.00
00243               0.00    -1360.00
00244               8.00    -1360.00
00245              10.00    -1400.00
00246               4.00    -1400.00
00247               0.00    -1440.00
00248               0.00    -1440.00
00249               6.00    -1440.00
00250               2.00    -1520.00
00251              -2.00    -1480.00
00252               0.00    -1520.00
00253               8.00    -1520.00
00254              10.00    -1560.00
00255              -2.00    -1480.00
00256              -2.00    -1560.00
00257               8.00    -1560.00
00258              10.00    -1560.00
00259              -2.00    -1600.00
00260              -2.00    -1600.00
00261               2.00    -1640.00
00262               4.00    -1640.00
00263               0.00    -1680.00
00264               0.00    -1680.00
00265               4.00    -1640.00
00266               2.00    -1680.00
00267               2.00    -1680.00
00268               2.00    -1680.00
00269               2.00    -1680.00
00270               0.00    -1680.00
00271               0.00    -1680.00
00272               2.00    -1720.00
00273               0.00    -1680.00
00274               0.00    -1680.00
00275               6.00    -1720.00
00276               2.00    -1680.00
00277               0.00    -1720.00
00278               0.00    -1720.00
00279               2.00    -1720.00
00280               2.00    -1720.00
00281               2.00    -1720.00
00282               2.00    -1720.00
00283               0.00    -1720.00
00284               2.00    -1720.00
00285               2.00    -1720.00
00286               4.00    -1720.00
00287               4.00    -1720.00
00288               0.00    -1720.00
00289               4.00    -1720.00
00290               2.00    -1680.00
00291               0.00    -1720.00
00292               6.00    -1720.00
00293               2.00    -1680.00
00294               2.00    -1680.00
00295               2.00    -1680.00
00296               4.00    -1680.00
00297               8.00    -1680.00
00298               0.00    -1680.00
00299               4.00    -1680.00
00300               4.00    -1680.00
00301               2.00    -1640.00
00302               2.00    -1600.00
00303               6.00    -1600.00
00304               2.00    -1600.00
00305               6.00    -1600.00
00306               2.00    -1560.00
00307               2.00    -1600.00
00308               2.00    -1560.00
00309               2.00    -1520.00
00310               2.00    -1520.00
00311               6.00    -1520.00
00312               0.00    -1480.00
00313               0.00    -1520.00
00314               2.00    -1480.00
00315               8.00    -1480.00
00316               2.00    -1440.00
00317               0.00    -1440.00
00318               0.00    -1400.00
00319               2.00    -1400.00
00320               6.00    -1400.00
00321               2.00    -1360.00
00322               0.00    -1360.00
00323               0.00    -1360.00
00324               0.00    -1280.00
00325               2.00    -1280.00
00326               2.00    -1280.00
00327               0.00    -1240.00
00328               0.00    -1240.00
00329               0.00    -1200.00
00330               2.00    -1200.00
00331               0.00    -1200.00
00332               0.00    -1120.00
00333               0.00    -1120.00
00334               0.00    -1120.00
00335               0.00    -1080.00
00336               0.00    -1080.00
00337               0.00    -1040.00
00338               0.00    -1040.00
00339               0.00    -1000.00
00340               2.00     -960.00
00341              -2.00     -960.00
00342               0.00     -960.00
00343               0.00     -960.00
00344               0.00     -880.00
00345               0.00     -880.00
00346               0.00     -880.00
00347               0.00     -800.00
00348               0.00     -760.00
00349              -2.00     -760.00
00350              -2.00     -720.00
00351               2.00     -720.00
00352               0.00     -640.00
00353               0.00     -640.00
00354              -2.00     -640.00
00355              -6.00     -600.00
00356               0.00     -560.00
00357               2.00     -560.00
00358               0.00     -560.00
00359              -2.00     -480.00
00360              -2.00     -480.00
00361               0.00     -440.00
00362               8.00     -400.00
00363               0.00     -400.00
00364             -10.00     -320.00
00365              -6.00     -320.00
00366               2.00     -280.00
00367               6.00     -280.00
00368              -2.00     -200.00
00369              -8.00     -240.00
00370               2.00     -200.00
00371               6.00     -160.00
00372              -4.00     -120.00
00373              -8.00     -120.00
00374               0.00      -80.00
00375               6.00      -40.00
00376               6.00        0.00
00377              -2.00        0.00
00378              -6.00       40.00
00379              -2.00       80.00
00380              -2.00      120.00
00381              -2.00      120.00
00382               4.00      160.00
00383              32.00      160.00
00384              32.00      240.00
00385              10.00      200.00
00386              10.00      280.00
00387             -40.00      320.00
00388            -254.00      200.00
00389             -66.00      360.00
00390             246.00      360.00
00391             184.00      480.00
