  -1.0264677e+00  -1.3673232e-09
  -9.9794684e-01  -1.3602649e-09
  -9.6921484e-01  -1.3490930e-09
  -9.4033441e-01  -1.2964477e-09
  -9.1116002e-01  -1.2251324e-09
  -8.8175772e-01  -1.1856944e-09
  -8.5216041e-01  -1.1770290e-09
  -8.2224944e-01  -1.1511653e-09
  -7.9209888e-01  -1.1000706e-09
  -7.6180695e-01  -1.0603187e-09
  -7.3131306e-01  -1.0259094e-09
  -7.0058690e-01  -9.7578655e-10
  -6.6972065e-01  -9.2185861e-10
  -6.3869764e-01  -8.7902878e-10
  -6.0744300e-01  -8.4515859e-10
  -5.7597302e-01  -8.1064869e-10
  -5.4439225e-01  -7.7049787e-10
  -5.1274111e-01  -7.3321825e-10
  -4.8089930e-01  -6.9187926e-10
  -4.4887335e-01  -6.4373249e-10
  -4.1674411e-01  -5.9481020e-10
  -3.8455400e-01  -5.4332956e-10
  -3.5229181e-01  -5.0535716e-10
  -3.1994469e-01  -4.7723211e-10
  -2.8755361e-01  -4.3976669e-10
  -2.5509632e-01  -3.8640855e-10
  -2.2259490e-01  -3.2825261e-10
  -1.9006092e-01  -2.8575178e-10
  -1.5743821e-01  -2.4673860e-10
  -1.2475300e-01  -1.9540946e-10
  -9.2011357e-02  -1.4772575e-10
  -5.9201964e-02  -1.1432576e-10
  -2.6375034e-02  -8.3558716e-11
   6.5166600e-03  -3.8543555e-11
   3.9440914e-02   1.8602432e-11
   7.2331428e-02   7.0495331e-11
   1.0521326e-01   1.0665492e-10
   1.3799668e-01   1.3956750e-10
   1.7064561e-01   1.8029231e-10
   2.0324317e-01   2.2044001e-10
   2.3581269e-01   2.5758514e-10
   2.6828471e-01   2.9214356e-10
   3.0068166e-01   3.2887484e-10
   3.3304325e-01   3.8241446e-10
   3.6531728e-01   4.3907986e-10
   3.9745709e-01   4.7854898e-10
   4.2949072e-01   5.1222116e-10
   4.6146050e-01   5.5427238e-10
   4.9338514e-01   5.9409735e-10
   5.2519979e-01   6.2471822e-10
   5.5685734e-01   6.6343221e-10
   5.8837226e-01   7.1910414e-10
   6.1964278e-01   7.6791581e-10
   6.5066251e-01   7.9429920e-10
   6.8156041e-01   8.1320718e-10
   7.1236660e-01   8.4566602e-10
   7.4295806e-01   8.8516632e-10
   7.7330767e-01   9.1845715e-10
   8.0346074e-01   9.5274257e-10
   8.3337349e-01   9.9482575e-10
   8.6303580e-01   1.0332993e-09
   8.9246603e-01   1.0594020e-09
   9.2167729e-01   1.0876233e-09
   9.5063683e-01   1.1258501e-09
   9.7935562e-01   1.1680761e-09
   1.0079051e+00   1.2025387e-09
   1.0361055e+00   1.2220170e-09
   1.0639661e+00   1.2566103e-09
   1.0916457e+00   1.3141223e-09
   1.1190341e+00   1.3576133e-09
   1.1460480e+00   1.3856496e-09
   1.1727068e+00   1.4169467e-09
   1.1990556e+00   1.4552793e-09
   1.2251104e+00   1.4981643e-09
   1.2508793e+00   1.5370332e-09
   1.2763460e+00   1.5699454e-09
   1.3014197e+00   1.6066268e-09
   1.3261112e+00   1.6378147e-09
   1.3504916e+00   1.6576076e-09
   1.3745031e+00   1.6850548e-09
   1.3981085e+00   1.7339446e-09
   1.4213591e+00   1.7862193e-09
   1.4441745e+00   1.8127247e-09
   1.4665300e+00   1.8147181e-09
   1.4885443e+00   1.8284207e-09
   1.5101995e+00   1.8765780e-09
   1.5315110e+00   1.9284232e-09
   1.5523928e+00   1.9600588e-09
   1.5727939e+00   1.9836320e-09
   1.5927889e+00   2.0068777e-09
   1.6123473e+00   2.0358266e-09
   1.6314079e+00   2.0642585e-09
   1.6500239e+00   2.0836845e-09
   1.6682301e+00   2.1062612e-09
   1.6859610e+00   2.1322274e-09
   1.7033098e+00   2.1578781e-09
   1.7202701e+00   2.1850012e-09
   1.7367369e+00   2.2043972e-09
   1.7527128e+00   2.2150008e-09
   1.7682418e+00   2.2352260e-09
   1.7833027e+00   2.2651137e-09
   1.7978547e+00   2.2861263e-09
   1.8119059e+00   2.2982591e-09
   1.8254904e+00   2.3168573e-09
   1.8385997e+00   2.3472780e-09
   1.8511941e+00   2.3738471e-09
   1.8633938e+00   2.3775922e-09
   1.8751329e+00   2.3739999e-09
   1.8861893e+00   2.3884585e-09
   1.8966541e+00   2.4071043e-09
   1.9066761e+00   2.4331557e-09
   1.9162398e+00   2.4684272e-09
   1.9253567e+00   2.4922771e-09
   1.9339365e+00   2.5002677e-09
   1.9419672e+00   2.4921690e-09
   1.9495426e+00   2.4825986e-09
   1.9565399e+00   2.4971188e-09
   1.9629895e+00   2.5265193e-09
   1.9689582e+00   2.5364721e-09
   1.9743996e+00   2.5237145e-09
   1.9793715e+00   2.5124789e-09
   1.9838215e+00   2.5176406e-09
   1.9876876e+00   2.5315988e-09
   1.9910104e+00   2.5366322e-09
   1.9938085e+00   2.5369693e-09
   1.9960960e+00   2.5414163e-09
   1.9978832e+00   2.5453206e-09
   1.9991230e+00   2.5485410e-09
   1.9998251e+00   2.5510761e-09
   2.0000000e+00   2.5529248e-09
   1.9996078e+00   2.5540862e-09
   1.9985907e+00   2.5545595e-09
   1.9969793e+00   2.5543441e-09
   1.9948588e+00   2.5534394e-09
   1.9920402e+00   2.5518454e-09
   1.9887392e+00   2.5495618e-09
   1.9854055e+00   2.5465887e-09
   1.9813110e+00   2.5429264e-09
   1.9764697e+00   2.5385752e-09
   1.9719276e+00   2.5335357e-09
   1.9666512e+00   2.5278088e-09
   1.9601409e+00   2.5213953e-09
   1.9528513e+00   2.5142962e-09
   1.9452998e+00   2.5065129e-09
   1.9378339e+00   2.4980467e-09
   1.9299110e+00   2.4888993e-09
   1.9210311e+00   2.4790724e-09
   1.9109445e+00   2.4685680e-09
   1.9009270e+00   2.4573882e-09
   1.8908106e+00   2.4455352e-09
   1.8799263e+00   2.4330115e-09
   1.8684382e+00   2.4198197e-09
   1.8563850e+00   2.4059625e-09
   1.8441194e+00   2.3914430e-09
   1.8310401e+00   2.3762643e-09
   1.8171485e+00   2.3604296e-09
   1.8031765e+00   2.3439425e-09
   1.7889433e+00   2.3268064e-09
   1.7737239e+00   2.3090254e-09
   1.7579222e+00   2.2906033e-09
   1.7422010e+00   2.2715442e-09
   1.7259572e+00   2.2518526e-09
   1.7090153e+00   2.2315328e-09
   1.6917233e+00   2.2105895e-09
   1.6741375e+00   2.1890275e-09
   1.6560266e+00   2.1668520e-09
   1.6371464e+00   2.1440679e-09
   1.6179799e+00   2.1206806e-09
   1.5985927e+00   2.0966957e-09
   1.5784301e+00   2.0721187e-09
   1.5577579e+00   2.0469556e-09
   1.5370039e+00   2.0212124e-09
   1.5156983e+00   1.9948952e-09
   1.4937566e+00   1.9675073e-09
   1.4717179e+00   1.9343134e-09
   1.4494060e+00   1.9019431e-09
   1.4264483e+00   1.8796655e-09
   1.4030147e+00   1.8546812e-09
   1.3793515e+00   1.8160896e-09
   1.3553367e+00   1.7814837e-09
   1.3308045e+00   1.7693728e-09
   1.3059237e+00   1.7565417e-09
   1.2807745e+00   1.7166930e-09
   1.2551578e+00   1.6742667e-09
   1.2290992e+00   1.6497140e-09
   1.2028928e+00   1.6209313e-09
   1.1764749e+00   1.5754371e-09
   1.1496316e+00   1.5351856e-09
   1.1224838e+00   1.5166992e-09
   1.0951055e+00   1.5005297e-09
   1.0674332e+00   1.4633412e-09
   1.0394609e+00   1.4113346e-09
   1.0112142e+00   1.3681835e-09
   9.8269759e-01   1.3372081e-09
   9.5391642e-01   1.3061918e-09
   9.2483542e-01   1.2714327e-09
   8.9548272e-01   1.2250691e-09
   8.6597130e-01   1.1771988e-09
   8.3619902e-01   1.1483099e-09
   8.0606180e-01   1.1201526e-09
   7.7571873e-01   1.0786341e-09
   7.4528683e-01   1.0377666e-09
   7.1465985e-01   9.9902609e-10
   6.8384311e-01   9.5086050e-10
   6.5290916e-01   9.0152980e-10
   6.2182515e-01   8.6705378e-10
   5.9057708e-01   8.3233421e-10
   5.5919922e-01   7.7765400e-10
   5.2760075e-01   7.2924777e-10
   4.9572787e-01   7.1311190e-10
   4.6369491e-01   6.9425233e-10
   4.3158679e-01   6.4599349e-10
   3.9941925e-01   5.9539601e-10
   3.6714851e-01   5.5948149e-10
   3.3478172e-01   5.2313831e-10
   3.0234148e-01   4.8037360e-10
   2.6980772e-01   4.4354997e-10
   2.3720884e-01   4.0664063e-10
   2.0457605e-01   3.5206548e-10
   1.7191188e-01   2.9626023e-10
   1.3923929e-01   2.6080749e-10
   1.0654997e-01   2.2599306e-10
   7.3846265e-02   1.7624959e-10
   4.1146904e-02   1.3142462e-10
   8.3586315e-03   9.7015688e-11
  -2.4444195e-02   4.9789132e-11
  -5.7184617e-02  -7.5697920e-12
  -8.9934988e-02  -5.2450180e-11
  -1.2265596e-01  -8.5085316e-11
  -1.5532710e-01  -1.2311747e-10
  -1.8800954e-01  -1.7217875e-10
  -2.2066675e-01  -2.1792683e-10
  -2.5326156e-01  -2.5616094e-10
  -2.8583945e-01  -2.9259306e-10
  -3.1834814e-01  -3.2661929e-10
  -3.5072840e-01  -3.6638633e-10
  -3.8294612e-01  -4.1919464e-10
  -4.1506726e-01  -4.7179042e-10
  -4.4710926e-01  -5.1200656e-10
  -4.7900599e-01  -5.4420547e-10
  -5.1074707e-01  -5.7909762e-10
  -5.4234379e-01  -6.1852717e-10
  -5.7375402e-01  -6.5802857e-10
  -6.0495350e-01  -6.9908053e-10
  -6.3604093e-01  -7.4144451e-10
  -6.6699992e-01  -7.7576922e-10
  -6.9770186e-01  -8.0556701e-10
  -7.2820112e-01  -8.4663070e-10
  -7.5860269e-01  -8.9877088e-10
  -7.8887158e-01  -9.4842577e-10
  -8.1884389e-01  -9.8567650e-10
  -8.4850896e-01  -1.0111507e-09
  -8.7801259e-01  -1.0384563e-09
  -9.0732574e-01  -1.0793758e-09
  -9.3635741e-01  -1.1241069e-09
  -9.6513729e-01  -1.1536083e-09
  -9.9361615e-01  -1.1808182e-09
  -1.0217569e+00  -1.2257250e-09
  -1.0496527e+00  -1.2864087e-09
  -1.0773139e+00  -1.3355268e-09
  -1.1047418e+00  -1.3573859e-09
  -1.1318292e+00  -1.3737739e-09
  -1.1585615e+00  -1.4043324e-09
  -1.1850262e+00  -1.4523644e-09
  -1.2111997e+00  -1.4978619e-09
  -1.2371046e+00  -1.5265235e-09
  -1.2626602e+00  -1.5457005e-09
  -1.2877974e+00  -1.5597892e-09
